date,num_events,impact_real,surprise_max,score_avg,impact_baseline,error_baseline,amp_baseline,amp_optimal,delta_amp,delta_amp_pct
2025-04-10,11,121.79999999999858,200.0,44.30998119579334,-30.487976452627727,152.2879764526263,2.5,9.987543620951623,7.487543620951623,299.50174483806495
2025-05-13,11,68.29999999999892,33.33333333333333,44.30998119579334,12.731123054137754,55.56887694586116,2.5,9.999994871845992,7.499994871845992,299.9997948738397
2025-06-11,11,60.40000000000045,66.66666666666666,44.30998119579334,-30.487976452627727,90.88797645262818,2.5,4.9527735201323955,2.4527735201323955,98.11094080529583
2025-07-15,11,73.39999999999903,33.33333333333333,44.30998119579334,96.7844105817746,-23.38441058177557,2.5,1.895965199888788,-0.6040348001112119,-24.161392004448476
2025-08-12,11,89.39999999999948,3.5714285714285587,44.30998119579334,55.200389675131014,34.199610324868466,2.5,9.999994871845992,7.499994871845992,299.9997948738397
2025-09-11,11,57.40000000000079,33.33333333333335,44.30998119579334,222.32987317855086,-164.92987317855005,2.5,0.6454372649820935,-1.8545627350179066,-74.18250940071627
