date,num_events,impact_real,surprise_max,score_avg,impact_baseline,error_baseline,amp_baseline,amp_optimal,delta_amp,delta_amp_pct
2025-09-11,15,57.40000000000079,33.33333333333335,39.55196704196125,238.66449433101596,-181.26449433101516,2.5,0.601260855929318,-1.898739144070682,-75.94956576282728
2025-04-10,15,121.79999999999858,200.0,39.55196704196125,-37.97529929844339,159.77529929844195,2.5,8.018370272462134,5.518370272462134,220.73481089848536
2024-10-10,13,32.2,100.0,39.173301418689654,202.39290177437314,-170.19290177437313,2.5,0.39773967482454314,-2.102260325175457,-84.09041300701828
2024-07-11,13,48.90000000000061,200.0,39.173301418689654,-59.272246163454895,108.1722461634555,2.5,2.0625157472675855,-0.43748425273241454,-17.49937010929658
2024-01-11,12,58.19999999999936,49.999999999999986,37.32391691749709,149.06938371245366,-90.8693837124543,2.5,0.9760563591885868,-1.5239436408114133,-60.95774563245653
2023-10-12,13,90.4000000000016,33.33333333333335,39.173301418689654,202.39290177437314,-111.99290177437155,2.5,1.1166386818989684,-1.3833613181010316,-55.33445272404126
