date,num_events,impact_real,surprise_max,surprise_avg,base_score,score_adjusted,impact_baseline,error_baseline,amp_baseline,amp_optimal,delta_amp,delta_amp_pct
2025-04-10,11,121.79999999999858,200.0,39.53372462539468,44.30998119579335,84.18896427200735,618.8491940392468,-497.04919403924816,2.5,0.5000049211903709,-1.9999950788096292,-79.99980315238517
2025-05-13,11,68.29999999999892,33.33333333333333,12.059319071727906,44.30998119579335,84.18896427200735,618.8491940392468,-550.5491940392478,2.5,0.5000049211903709,-1.9999950788096292,-79.99980315238517
2025-06-11,11,60.40000000000045,66.66666666666666,21.727896965416267,44.30998119579335,84.18896427200735,618.8491940392468,-558.4491940392463,2.5,0.5000049211903709,-1.9999950788096292,-79.99980315238517
2025-07-15,11,73.39999999999903,33.33333333333333,7.77984496124031,44.30998119579334,84.18896427200734,618.8491940392465,-545.4491940392475,2.5,0.5000049211903709,-1.9999950788096292,-79.99980315238517
2025-08-12,11,89.39999999999948,3.5714285714285587,1.1712476802927798,44.30998119579335,44.30998119579335,222.32987317855094,-132.92987317855147,2.5,1.0052629964092323,-1.4947370035907677,-59.789480143630705
2025-09-11,11,57.40000000000079,33.33333333333335,3.731834171327227,44.30998119579334,84.18896427200734,618.8491940392465,-561.4491940392458,2.5,0.5000049211903709,-1.9999950788096292,-79.99980315238517
