date,surprise,impact_reel,baseline,v2,combined,err_baseline,err_v2,err_combined,direction_sentiment,trend,r_squared
2025-09-11,33.6,51.7,56.25901763993149,59.07196852192808,54.93474971840188,4.55901763993149,7.371968521928075,3.234749718401879,-0.7003692118352904,BAISSIER,0.537040370479497
2025-01-15,27.5,49.9,53.58885386309182,56.26829655624641,60.21477703725194,3.688853863091822,6.368296556246413,10.314777037251943,0.7013683943782771,HAUSSIER,0.53191600018506
2025-05-13,-108.5,34.0,56.25901763993149,39.38131234795204,39.382707425945604,22.259017639931493,5.38131234795204,5.382707425945604,0.000354248731284739,NEUTRE,0.07641972428859523
2025-07-15,-70.0,24.6,56.25901763993149,39.38131234795204,39.379988759190056,31.65901763993149,14.781312347952039,14.779988759190054,-0.00033609564615033074,NEUTRE,1.678927986414891e-06
