event_datetime,score,surprise,num_events,phase1_pips_old,phase1_pips_new,ttr_minutes,direction,start_price,ttr_price
2025-01-28 16:00:00,22.95123044865877,80.95238095238095,6,3.900000000001125,2.6999999999999247,10,UP,1.04264,1.04291
2024-05-28 15:00:00,0.0,80.0,6,2.80000000000058,3.8000000000004697,8,DOWN,1.08751,1.08713
2023-10-13 14:30:00,28.822567457072772,80.0,6,8.299999999998864,6.699999999999484,5,UP,1.0508,1.05147
2024-11-01 15:00:00,100.0,80.0,6,12.680000000000469,5.60000000000116,10,UP,1.08486,1.08542
2023-07-06 21:00:00,0.0,79.9576570218772,6,2.80000000000058,1.900000000001345,1,DOWN,1.08902,1.08883
2025-05-06 22:30:00,0.0,79.60000000000001,1,3.899999999998904,19.500000000001183,15,UP,1.13303,1.13498
2024-08-06 22:30:00,0.0,78.82352941176471,1,1.3000000000018552,2.2999999999995246,15,DOWN,1.09306,1.09283
2023-02-01 16:30:00,31.176641257616115,78.64077669902913,8,8.399999999999519,4.999999999999449,15,DOWN,1.09131,1.09081
2024-06-18 22:00:00,0.0,78.40579710144927,4,1.5999999999993797,1.100000000000545,10,DOWN,1.07413,1.07402
2024-04-17 22:00:00,0.0,77.86069651741292,4,2.900000000001235,3.4000000000000696,1,UP,1.06724,1.06758
2023-07-20 14:30:00,26.84356289399415,77.77777777777779,6,8.399999999999519,8.300000000001084,14,DOWN,1.1149,1.11407
2025-07-03 16:00:00,34.56334238915411,77.77777777777777,26,28.099999999999792,5.60000000000116,6,DOWN,1.17574,1.17518
2023-07-18 22:00:00,0.0,76.58802177858439,2,2.80000000000058,2.300000000001745,12,UP,1.12299,1.12322
2023-07-13 18:30:00,27.133173317859303,75.00000000000001,8,3.60000000000138,5.1000000000001044,15,UP,1.12163,1.12214
2023-10-19 16:00:00,19.677570075850348,74.99999999999997,4,7.999999999999119,46.60000000000109,4,UP,1.057,1.06166
2024-01-26 14:30:00,25.206393585313748,74.99999999999997,11,9.299999999998754,7.200000000000539,4,UP,1.08569,1.08641
2022-12-01 19:30:00,26.84356289399415,74.99999999999997,7,4.20000000000087,12.399999999999078,15,UP,1.05179,1.05303
2024-06-04 16:00:00,26.55913179216532,74.99999999999997,5,11.499999999999844,3.8999999999989043,15,UP,1.08779,1.08818
2023-07-26 16:30:00,0.0,74.44633730834752,3,5.100000000000104,4.199999999998649,7,DOWN,1.10753,1.10711
2024-11-05 22:30:00,0.0,74.0,1,2.2799999999989495,12.099999999999334,15,UP,1.09176,1.09297
2025-05-30 17:00:00,9.078303333571974,72.7272727272727,3,6.599999999998829,7.0000000000014495,15,UP,1.13509,1.13579
2023-06-02 18:30:00,61.492477137506555,71.51515151515152,7,2.300000000001745,3.8999999999989043,9,UP,1.07115,1.07154
2023-08-02 14:15:00,0.0,71.42857142857143,1,7.800000000000029,17.199999999999438,15,DOWN,1.09358,1.09186
2024-04-17 16:30:00,0.0,70.93749999999999,9,4.299999999999304,3.20000000000098,2,UP,1.06506,1.06538
2024-08-15 22:00:00,0.0,70.69271758436945,4,1.4500000000006177,2.300000000001745,2,DOWN,1.09732,1.09709
2025-07-18 14:30:00,17.50579112239943,70.37037037037035,2,1.8999999999991248,3.60000000000138,6,UP,1.16539,1.16575
2023-09-28 14:30:00,33.282053649144096,68.75,20,15.100000000001224,10.200000000000209,2,DOWN,1.0556,1.05458
2024-02-06 22:30:00,0.0,68.40131270511017,1,1.7999999999984695,0.8000000000008001,6,UP,1.07561,1.07569
2025-06-04 14:15:00,0.0,67.82608695652173,1,11.900000000000244,7.999999999999119,13,DOWN,1.14218,1.14138
2024-02-21 22:30:00,0.0,66.77524429967427,1,1.9999999999997795,1.80000000000069,8,DOWN,1.08219,1.08201
2024-10-21 16:00:00,0.0,66.66666666666667,2,2.3799999999996047,3.00000000000189,7,UP,1.08201,1.08231
2023-08-08 16:00:00,30.886023743354997,66.66666666666667,7,6.199999999998429,1.7999999999984695,3,UP,1.09505,1.09523
2024-07-16 16:00:00,26.483600012468735,66.66666666666667,5,6.500000000000394,2.7999999999983594,10,DOWN,1.08848,1.0882
2025-02-12 14:30:00,45.70384828422969,66.66666666666667,8,9.700000000001374,23.300000000001653,10,UP,1.03598,1.03831
2023-05-05 14:30:00,61.492477137506555,66.66666666666667,11,16.700000000000603,7.800000000000029,4,DOWN,1.1006,1.09982
2023-10-11 14:30:00,27.133173317859303,66.66666666666667,10,16.80000000000126,5.599999999998939,9,DOWN,1.06245,1.06189
2024-06-21 16:00:00,19.677570075850348,66.66666666666667,4,7.800000000000029,2.5999999999992696,15,DOWN,1.06938,1.06912
2025-01-14 14:30:00,26.730606915833615,66.66666666666666,9,11.300000000000754,20.000000000000018,14,UP,1.02699,1.02899
2024-01-22 16:00:00,0.0,66.66666666666666,4,9.799999999999809,3.1000000000003247,8,DOWN,1.0894,1.08909
2025-04-29 15:00:00,0.0,66.66666666666666,8,9.500000000000064,19.000000000000128,10,UP,1.13834,1.14024
2024-04-22 14:30:00,20.713211827077785,66.66666666666666,7,1.7999999999984695,3.4999999999985043,11,UP,1.06404,1.06439
2025-06-11 14:30:00,50.99833830084667,66.66666666666666,12,16.899999999999693,11.100000000001664,15,UP,1.14715,1.14826
