time_group,num_events,max_score,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2022-10-03 15:45:00,1,63.305740150233156,14.799999999999258,1,13.000000000000789,1.7999999999984695,0.8783783783784757
2024-01-02 15:45:00,2,63.305740150233156,6.800000000000139,1,11.200000000000099,-4.3999999999999595,1.6470588235293926
2025-07-24 15:45:00,6,63.305740150233156,13.699999999998713,1,8.20000000000043,5.499999999998284,0.598540145985489
2024-03-01 15:45:00,2,63.305740150233156,6.900000000000794,-1,26.200000000000667,-19.299999999999873,3.7971014492750217
2025-04-01 15:45:00,2,63.305740150233156,4.500000000000615,-1,24.500000000000632,-20.000000000000018,5.444444444443842
2025-02-21 15:45:00,6,63.305740150233156,11.000000000001009,-1,13.300000000000534,-2.2999999999995246,1.2090909090908466
2025-01-02 15:45:00,2,63.305740150233156,8.700000000001484,-1,1.40000000000029,7.300000000001194,0.1609195402298909
2023-02-21 20:45:00,6,63.305740150233156,3.9999999999995595,-1,0.0,3.9999999999995595,0.0
2024-10-24 15:45:00,7,63.305740150233156,7.040000000000379,-1,9.830000000001782,-2.7900000000014025,1.396306818181996
2023-09-01 15:45:00,2,63.305740150233156,24.500000000000632,-1,3.6999999999998145,20.800000000000818,0.15102040816325385
2025-07-01 15:45:00,2,63.305740150233156,13.499999999999623,1,17.599999999999838,-4.100000000000215,1.303703703703728
2023-08-23 15:45:00,6,63.305740150233156,7.399999999999629,-1,9.899999999998244,-2.4999999999986144,1.3378378378376676
2024-09-03 15:45:00,2,63.305740150233156,6.299999999999084,-1,5.999999999999339,0.2999999999997449,0.952380952380986
2024-09-23 15:45:00,6,63.305740150233156,9.230000000000071,-1,1.3600000000013601,7.869999999998711,0.14734561213449074
2023-11-24 15:45:00,6,63.305740150233156,11.499999999999844,1,4.100000000000215,7.399999999999629,0.3565217391304583
2025-08-21 15:45:00,9,63.305740150233156,6.800000000000139,1,3.00000000000189,3.7999999999982492,0.44117647058850423
2023-05-23 15:45:00,6,63.305740150233156,13.300000000000534,1,6.900000000000794,6.399999999999739,0.5187969924812419
2024-03-21 14:45:00,6,63.305740150233156,16.599999999999948,-1,2.8999999999990145,13.700000000000934,0.17469879518066406
2024-07-24 15:45:00,8,63.305740150233156,6.00000000000156,-1,13.200000000002099,-7.200000000000539,2.199999999999778
2025-06-02 15:45:00,2,63.305740150233156,15.000000000000568,1,6.399999999999739,8.60000000000083,0.4266666666666331
2022-11-23 20:45:00,3,63.305740150233156,4.299999999999304,1,0.700000000000145,3.5999999999991594,0.16279069767447865
2025-10-01 15:45:00,2,63.305740150233156,10.000000000001119,-1,1046.5999999999997,-1036.5999999999985,104.65999999998826
2023-05-01 15:45:00,2,63.305740150233156,14.000000000000679,-1,11.999999999998678,2.000000000002,0.8571428571427212
2022-09-23 19:45:00,3,63.305740150233156,5.899999999999794,1,13.199999999999878,-7.300000000000084,2.237288135593278
2025-02-03 15:45:00,2,63.305740150233156,10.000000000001119,-1,8.20000000000043,1.80000000000069,0.8199999999999511
2023-06-01 15:45:00,2,63.305740150233156,13.600000000000279,1,9.999999999998899,3.60000000000138,0.7352941176469627
2023-07-03 19:45:00,2,63.305740150233156,3.4000000000000696,-1,3.2999999999994145,0.10000000000065512,0.9705882352939256
2022-12-02 19:30:00,9,61.492477137506555,4.20000000000087,1,16.599999999999948,-12.399999999999078,3.9523809523801217
2022-10-07 18:30:00,4,61.492477137506555,5.7000000000007045,-1,3.4000000000000696,2.300000000000635,0.5964912280701139
2025-02-07 14:30:00,8,61.492477137506555,14.799999999999258,-1,12.900000000000134,1.8999999999991246,0.8716216216216743
2025-01-10 14:30:00,15,61.492477137506555,24.399999999999977,1,19.599999999999618,4.8000000000003595,0.8032786885245753
2024-12-06 14:30:00,8,61.492477137506555,28.599999999998627,1,18.899999999999473,9.699999999999154,0.6608391608391742
2023-01-06 14:30:00,10,61.492477137506555,15.899999999999803,1,7.999999999999119,7.900000000000684,0.5031446540880011
2023-03-10 19:30:00,17,61.492477137506555,6.199999999998429,-1,0.9000000000014552,5.299999999996974,0.14516129032285213
2023-05-05 14:30:00,11,61.492477137506555,16.700000000000603,1,19.700000000000273,-2.9999999999996696,1.179640718562848
2024-11-01 13:30:00,9,61.492477137506555,20.07000000000092,1,16.540000000000443,3.530000000000477,0.8241155954160282
2025-04-04 14:30:00,16,61.492477137506555,44.500000000000654,-1,12.099999999999334,32.40000000000132,0.2719101123595316
2023-02-03 19:30:00,5,61.492477137506555,4.8000000000003595,-1,4.100000000000215,0.700000000000145,0.8541666666666474
2023-01-06 19:30:00,7,61.492477137506555,9.900000000000464,1,2.1999999999988695,7.7000000000015945,0.22222222222209762
2023-04-07 18:30:00,10,61.492477137506555,1.4999999999987246,-1,0.40000000000040004,1.0999999999983245,0.2666666666671601
2025-03-07 14:30:00,8,61.492477137506555,22.599999999999287,-1,4.100000000000215,18.499999999999073,0.18141592920355504
2023-05-05 18:30:00,8,61.492477137506555,2.900000000001235,1,4.500000000000615,-1.5999999999993797,1.5517241379305857
2022-11-04 17:30:00,8,61.492477137506555,8.099999999999774,1,0.8000000000008001,7.299999999998974,0.09876543209886696
2023-06-02 14:30:00,3,61.492477137506555,10.200000000000209,1,17.899999999999583,-7.699999999999374,1.7549019607842369
2022-10-07 14:30:00,4,61.492477137506555,13.099999999999223,-1,4.799999999999249,8.299999999999974,0.36641221374042243
2023-02-03 14:30:00,6,61.492477137506555,20.499999999998852,-1,3.4000000000000696,17.099999999998783,0.16585365853659806
