time_group,num_events,max_score,max_surprise,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2024-10-02 16:30:00,10,0.0,1219.0,3.649999999999487,-1,3.5500000000010523,0.09999999999843467,0.9726027397264524
2024-05-30 16:00:00,3,0.0,1183.3333333333335,9.499999999997844,1,1.2999999999996348,8.199999999998209,0.13684210526315052
2023-07-24 18:30:00,2,21.813098409516527,1166.6666666666665,2.6999999999999247,-1,3.60000000000138,-0.9000000000014552,1.3333333333338815
2023-08-02 16:30:00,9,0.0,1147.183613752743,8.299999999998864,1,1.100000000000545,7.199999999998319,0.13253012048201152
2022-09-28 02:30:00,1,0.0,1146.246246246246,20.39999999999931,-1,0.3999999999992898,20.00000000000002,0.019607843137220752
2023-03-08 03:30:00,1,0.0,1145.1298701298701,1.9999999999997797,-1,6.200000000000649,-4.20000000000087,3.1000000000006662
2023-04-27 20:00:00,3,0.0,1140.0,2.000000000002,-1,6.500000000000394,-4.499999999998394,3.249999999996947
2023-07-12 20:30:00,6,0.0,1131.055900621118,6.6000000000010495,1,2.500000000000835,4.100000000000215,0.37878787878794506
2022-11-16 21:30:00,9,0.0,1127.2727272727273,5.999999999999339,1,8.799999999999919,-2.80000000000058,1.4666666666668147
2025-06-25 16:30:00,11,25.199964392161,1116.5,7.500000000000284,1,0.1999999999990898,7.300000000001194,0.026666666666544294
2025-08-21 16:00:00,5,19.677570075850348,1100.0,10.699999999999044,1,6.500000000000394,4.199999999998649,0.6074766355141098
2024-12-17 15:15:00,7,20.23593490359507,1100.0,7.999999999999119,-1,2.8999999999990145,5.1000000000001044,0.3624999999999167
2024-04-30 15:00:00,6,0.0,1099.9999999999998,15.899999999999803,1,11.299999999998533,4.60000000000127,0.7106918238992876
2025-08-15 14:30:00,6,35.00725344868514,1090.0,11.599999999998278,1,1.6000000000016001,9.999999999996678,0.13793103448291705
2025-07-15 22:30:00,1,0.0,1055.0,2.2999999999995246,-1,0.5999999999994898,1.7000000000000348,0.26086956521722343
2024-04-25 16:00:00,5,0.0,1033.3333333333335,8.900000000000574,1,7.399999999999629,1.500000000000945,0.831460674157208
2022-12-15 19:30:00,7,35.00725344868514,1019.9999999999999,12.299999999998423,1,6.800000000000139,5.499999999998284,0.5528455284553667
2023-02-01 21:30:00,2,0.0,1001.063829787234,3.300000000001635,1,9.80000000000203,-6.500000000000394,2.9696969696961135
2025-08-25 16:30:00,1,0.0,1000.0,4.3999999999999595,-1,9.900000000000464,-5.5000000000005045,2.250000000000126
2025-01-16 14:30:00,23,28.822567457072772,986.0,9.900000000000464,1,1.80000000000069,8.099999999999774,0.181818181818243
2024-08-23 16:00:00,4,16.70601113074671,960.0,1.9999999999997797,1,2.6999999999999247,-0.700000000000145,1.3500000000001111
2023-09-27 16:30:00,9,0.0,955.8333333333331,4.699999999999704,-1,1.100000000000545,3.5999999999991594,0.23404255319162004
2024-12-30 16:30:00,1,0.0,949.9999999999998,9.099999999999664,-1,2.80000000000058,6.299999999999084,0.30769230769238276
2022-11-02 19:30:00,9,0.0,948.7738419618529,32.69999999999995,-1,33.800000000000495,-1.1000000000005414,1.0336391437309034
2023-01-11 21:30:00,7,0.0,945.3856442264824,1.6000000000016001,-1,2.8999999999990145,-1.2999999999974143,1.8124999999975715
2024-04-18 14:30:00,10,26.84356289399415,933.3333333333334,6.6000000000010495,-1,1.40000000000029,5.20000000000076,0.2121212121212223
2024-02-15 14:30:00,21,35.00725344868514,900.0,9.399999999999409,1,6.900000000000794,2.4999999999986144,0.73404255319162
2023-05-16 15:15:00,4,20.23593490359507,900.0,6.200000000000649,-1,11.699999999998933,-5.499999999998284,1.8870967741931788
2024-08-16 14:30:00,7,21.86968729843206,900.0,6.500000000000394,-1,7.599999999998719,-1.0999999999983245,1.1692307692305013
2025-05-22 17:00:00,3,10.057236304170075,900.0,11.399999999999189,-1,21.099999999998342,-9.699999999999154,1.8508771929824426
2023-10-11 22:30:00,1,0.0,895.3846153846152,2.4000000000001798,-1,0.8000000000008001,1.5999999999993797,0.33333333333364173
2024-06-20 14:30:00,15,26.84356289399415,885.7142857142858,8.60000000000083,-1,1.1999999999989797,7.4000000000018495,0.13953488372079814
2024-07-10 16:30:00,9,0.0,876.8000000000001,3.8999999999989043,-1,1.1999999999989797,2.6999999999999247,0.3076923076921325
2025-04-29 22:30:00,1,0.0,864.1025641025641,2.9999999999996696,-1,0.2999999999997449,2.6999999999999247,0.09999999999992598
2023-04-24 18:30:00,4,21.813098409516527,850.0,1.40000000000029,1,1.1999999999989797,0.20000000000131024,0.8571428571419508
2024-08-07 16:30:00,10,0.0,832.0,8.500000000000174,1,0.8999999999992347,7.600000000000939,0.10588235294108428
2023-12-15 14:30:00,5,35.00725344868514,825.0,37.400000000000766,-1,10.300000000000864,27.099999999999902,0.27540106951873405
2023-04-05 20:30:00,9,0.0,817.1717171717171,4.799999999998139,-1,9.999999999998899,-5.20000000000076,2.0833333333339117
2023-06-15 14:30:00,19,35.00725344868514,807.1428571428573,22.499999999998632,1,16.299999999997983,6.200000000000649,0.7244444444443988
2023-04-27 21:00:00,2,0.0,800.0,3.60000000000138,1,1.80000000000069,1.80000000000069,0.5
2023-05-26 14:30:00,20,27.83346081818901,799.9999999999999,14.000000000000679,-1,10.700000000001264,3.2999999999994145,0.7642857142857675
2025-04-30 16:30:00,12,25.199964392161,791.2820512820513,8.399999999999519,-1,13.600000000000279,-5.20000000000076,1.619047619047745
2024-07-17 16:30:00,9,0.0,790.8000000000001,3.20000000000098,-1,2.1999999999988695,1.0000000000021103,0.6874999999994362
2023-09-28 16:00:00,3,0.0,787.4999999999999,4.299999999999304,1,6.399999999999739,-2.100000000000435,1.4883720930234359
2024-01-16 14:30:00,7,35.00725344868514,774.0,11.999999999998678,1,24.699999999999722,-12.700000000001044,2.058333333333537
2023-04-25 20:00:00,7,20.88399757339171,772.7272727272726,2.9999999999996696,1,0.5000000000010552,2.4999999999986144,0.16666666666703675
2025-03-27 13:30:00,25,39.92706987049297,755.5555555555557,5.999999999999339,1,10.399999999999299,-4.3999999999999595,1.7333333333334073
2025-04-22 16:00:00,8,22.95123044865877,750.0,8.199999999998209,-1,5.299999999999194,2.8999999999990145,0.6463414634146771
2023-05-15 18:30:00,1,35.00725344868514,748.0,3.2999999999994145,1,7.399999999999629,-4.100000000000215,2.2424242424245278
2023-04-27 18:30:00,11,33.15485453538364,740.0,1.5999999999993797,-1,5.399999999999849,-3.8000000000004697,3.375000000001214
2023-01-31 22:30:00,1,0.0,733.0,3.2999999999994145,-1,0.700000000000145,2.5999999999992696,0.21212121212129367
2023-01-11 03:30:00,1,0.0,725.8947368421053,4.599999999999049,-1,4.8000000000003595,-0.20000000000131024,1.043478260869859
2025-10-01 16:30:00,12,25.199964392161,725.0,1043.6000000000001,1,1045.0999999999988,-1.4999999999986358,1.0014373323112291
2024-09-04 22:30:00,1,0.0,722.2222222222223,3.4000000000000696,1,0.9999999999998899,2.4000000000001798,0.2941176470587851
2023-02-27 21:00:00,3,0.0,710.0,1.900000000001345,-1,1.40000000000029,0.5000000000010552,0.7368421052627888
2023-02-23 03:30:00,1,0.0,702.5141930251418,4.100000000000215,1,4.900000000001015,-0.8000000000008001,1.195121951219697
2025-06-26 16:00:00,3,0.0,700.0000000000001,7.300000000001194,1,5.399999999999849,1.900000000001345,0.7397260273971186
2025-03-20 15:00:00,4,19.677570075850348,700.0000000000001,10.200000000000209,1,12.600000000000389,-2.4000000000001798,1.2352941176470715
2023-02-27 19:30:00,8,23.879877944240754,700.0,6.800000000000139,-1,9.099999999999664,-2.2999999999995246,1.3382352941175701
