time_group,num_events,event_keys,event_titles,countries,max_empirical_score,mean_empirical_score,impact_reel_pips,surprise_pct,year,impact_base,amplification_v1,impact_v1_brut,impact_v1_final,amplification_v2,impact_v2_brut,impact_v2_final,impact_reel,erreur_v1,erreur_v2,erreur_pct_v1,erreur_pct_v2,amelioration_pct,surprise_range
2024-11-22 10:00:00+01:00,4,"hcob composite pmi,hcob services pmi,manufacturing pmi,services pmi",HCOB Composite PMI | HCOB Services PMI | Manufacturing PMI,EU,69.33,65.0975,117.24,4.651162790697672,2024,21.969269999999995,1.0,21.969269999999995,16.652706659999996,1.0,21.969269999999995,16.652706659999996,117.24,100.58729334,100.58729334,85.79605368474924,85.79605368474924,0.0,0-5%
2024-05-06 10:00:00+02:00,2,"hcob composite pmi,hcob services pmi",HCOB Composite PMI | HCOB Services PMI,EU,63.94,63.265,12.9,0.7561436672967837,2024,19.710859999999997,1.0,19.710859999999997,14.940831879999998,1.0,19.710859999999997,14.940831879999998,12.9,2.040831879999997,2.040831879999997,15.820402170542614,15.820402170542614,0.0,0-5%
2024-11-04 09:15:00+01:00,2,"hcob manufacturing pmi,manufacturing pmi",HCOB Manufacturing PMI | Manufacturing PMI,ES,61.18,59.33,8.39,2.636534839924668,2024,18.55442,1.0,18.55442,14.06425036,1.0,18.55442,14.06425036,8.39,5.67425036,5.67425036,67.6311127532777,67.6311127532777,0.0,0-5%
2024-08-08 14:30:00+02:00,2,"continuing jobless claims,initial jobless claims",Continuing Jobless Claims | Initial Jobless Claims,US,71.98,71.33000000000001,38.05,2.9166666666666665,2024,23.07962,1.0,23.07962,17.49435196,1.0,23.07962,17.49435196,38.05,20.555648039999998,20.555648039999998,54.02272809461235,54.02272809461235,0.0,0-5%
2025-06-26 08:00:00+02:00,1,consumer confidence,Consumer Confidence,DE,50.21,50.21,15.9,5.181347150259067,2025,13.95799,1.0725388601036268,14.970486683937821,11.347628906424868,1.02720207253886,14.337676256476684,10.867958602409326,15.9,4.5523710935751325,5.032041397590675,28.63126473946624,31.64805910434386,-3.0167943648776223,5-10%
2025-09-08 12:00:00+02:00,1,consumer confidence,Consumer Confidence,ES,50.39,50.39,3.3,7.662337662337669,2025,14.033409999999998,2.0649350649350677,28.978080389610426,21.965384935324703,1.3993506493506502,19.637661396103905,14.88534733824676,3.3,18.665384935324703,11.585347338246759,565.6177253128698,351.071131462023,214.54659385084676,5-10%
2025-03-28 10:00:00+01:00,1,consumer confidence,Consumer Confidence,IT,57.78,57.78,9.9,7.142857142857134,2025,17.129820000000002,1.8571428571428537,31.812522857142802,24.113892325714243,1.32142857142857,22.635833571428552,17.157961847142843,9.9,14.213892325714243,7.257961847142843,143.5746699567095,73.31274593073577,70.26192402597373,5-10%
2025-08-29 14:00:00+02:00,3,"cpi,harmonised inflation rate,inflation rate",CPI | Harmonised Inflation Rate | Inflation Rate,DE,55.29,54.89333333333334,13.0,5.000000000000004,2025,16.086509999999997,1.0000000000000018,16.086510000000025,12.19357458000002,1.0000000000000007,16.086510000000008,12.193574580000005,13.0,0.8064254199999805,0.8064254199999947,6.203272461538312,6.203272461538421,-1.092459456231154e-13,5-10%
2025-02-21 16:00:00+01:00,6,"inflation expectations,michigan 5 year inflation expectations,michigan consumer expectations,michigan consumer sentiment,michigan current conditions,michigan inflation expectations",Inflation Expectations | Michigan 5 Year Inflation Expectations | Michigan Consumer Expectations,US,62.74,50.59,29.0,6.060606060606066,2025,19.208060000000003,1.4242424242424263,27.356933939393983,20.73655592606064,1.1590909090909098,22.263887727272746,16.87602689727274,29.0,8.263444073939361,12.123973102727259,28.494634737721935,41.806803802507794,-13.31216906478586,5-10%
2025-07-11 09:00:00+02:00,1,consumer confidence,Consumer Confidence,CH,59.96,59.96,14.4,8.571428571428571,2025,18.043239999999997,2.428571428571429,43.81929714285714,33.215027234285714,1.5357142857142856,27.709261428571423,21.00362016285714,14.4,18.815027234285715,6.603620162857139,130.65991134920637,45.858473353174574,84.8014379960318,5-10%
2025-08-05 16:00:00+02:00,2,"ism non manufacturing pmi,ism services pmi",ISM Non-Manufacturing PMI | ISM Services PMI,US,75.21,74.44999999999999,30.0,5.112781954887226,2025,24.432989999999997,1.0451127819548904,25.535230150376016,19.35570445398502,1.0169172932330839,24.846330056391004,18.83351818274438,30.0,10.64429554601498,11.166481817255619,35.480985153383266,37.22160605751873,-1.7406209041354614,5-10%
2025-05-23 01:01:00+02:00,1,consumer confidence,Consumer Confidence,GB,29.86,29.86,3.5,9.090909090909092,2025,5.431339999999999,2.6363636363636367,14.318987272727272,10.853792352727272,1.0,5.431339999999999,4.116955719999999,3.5,7.353792352727272,0.6169557199999991,210.10835293506491,17.62730628571426,192.48104664935065,5-10%
2025-04-04 07:45:00+02:00,1,unemployment rate,Unemployment Rate,CH,46.43,46.43,22.7,9.375000000000009,2025,12.374169999999998,2.7500000000000036,34.028967500000036,25.79395736500003,1.6562500000000013,20.494719062500014,15.534997049375011,22.7,3.09395736500003,7.165002950624988,13.629768127753437,31.563889650330346,-17.93412152257691,5-10%
2025-08-01 11:00:00+02:00,3,"core inflation rate,cpi,inflation rate",Core Inflation Rate | CPI | Inflation Rate,EU,59.03,57.98,15.7,5.263157894736848,2025,17.653570000000002,1.1052631578947392,19.511840526315833,14.789975118947401,1.0394736842105272,18.35042144736844,13.909619457105277,15.7,0.9100248810525979,1.790380542894722,5.79633682199107,11.40369772544409,-5.60736090345302,5-10%
2025-05-30 16:00:00+02:00,6,"inflation expectations,michigan 5 year inflation expectations,michigan consumer expectations,michigan consumer sentiment,michigan current conditions,michigan inflation expectations",Inflation Expectations | Michigan 5 Year Inflation Expectations | Michigan Consumer Expectations,US,62.74,50.59,32.4,9.589041095890414,2025,19.208060000000003,2.8356164383561655,54.466690684931535,41.2857515391781,1.688356164383562,32.43004650684933,24.581975252191793,32.4,8.885751539178102,7.818024747808206,27.42515907153735,24.129706011753722,3.295453059783629,5-10%
2025-08-08 09:00:00+02:00,1,consumer confidence,Consumer Confidence,CH,59.96,59.96,11.95,10.0,2025,18.043239999999997,3.0,54.12971999999999,41.03032775999999,1.75,31.575669999999995,23.934357859999995,11.95,29.080327759999992,11.984357859999996,243.35002309623425,100.28751347280331,143.06250962343094,5-10%
2025-02-05 16:00:00+01:00,2,"ism non manufacturing pmi,ism services pmi",ISM Non-Manufacturing PMI | ISM Services PMI,US,75.21,74.44999999999999,9.2,6.790123456790122,2025,24.432989999999997,1.7160493827160486,41.92821740740738,31.781588794814795,1.2685185185185182,30.993700277777766,23.493224810555546,9.2,22.581588794814795,14.293224810555547,245.45205211755214,155.361139245169,90.09091287238314,5-10%
2025-08-27 08:00:00+02:00,1,consumer confidence,Consumer Confidence,DE,50.21,50.21,4.7,7.27272727272728,2025,13.95799,1.9090909090909118,26.647071818181857,20.198480438181846,1.340909090909092,18.7163956818182,14.187027926818194,4.7,15.498480438181847,9.487027926818193,329.7549029400393,201.85165801740834,127.90324492263096,5-10%
2025-02-28 11:00:00+01:00,3,"cpi,harmonised inflation rate,inflation rate",CPI | Harmonised Inflation Rate | Inflation Rate,IT,59.3,58.086666666666666,9.4,5.55555555555556,2025,17.7667,1.2222222222222239,21.714855555555584,16.45986051111113,1.083333333333334,19.247258333333345,14.589421816666675,9.4,7.059860511111131,5.189421816666675,75.10489905437373,55.20661507092207,19.898283983451662,5-10%
