datetime,impact_pips,direction,baseline_price,peak_price,peak_time,minutes_to_peak
2025-04-09 05:59:00+02:00,51.95000000000061,UP,1.101745,1.10694,2025-04-09 06:59:00+02:00,60.0
2025-04-09 09:03:00+02:00,81.08000000000004,DOWN,1.107948,1.09984,2025-04-09 10:03:00+02:00,60.0
2025-04-09 11:10:00+02:00,40.040000000001186,UP,1.101816,1.10582,2025-04-09 12:10:00+02:00,60.0
2025-04-09 14:02:00+02:00,57.940000000000765,UP,1.1037359999999998,1.10953,2025-04-09 14:38:00+02:00,36.0
2025-04-09 19:22:00+02:00,118.59999999999982,DOWN,1.10324,1.09138,2025-04-09 20:08:00+02:00,46.0
2025-04-10 08:58:00+02:00,59.200000000001474,UP,1.0972,1.10312,2025-04-10 09:58:00+02:00,60.0
2025-04-10 14:01:00+02:00,60.94999999999962,UP,1.107095,1.11319,2025-04-10 14:39:00+02:00,38.0
2025-04-10 16:51:00+02:00,86.37000000000006,UP,1.114293,1.12293,2025-04-10 17:43:00+02:00,52.0
2025-04-10 20:45:00+02:00,79.81000000000238,DOWN,1.1239010000000003,1.11592,2025-04-10 21:29:00+02:00,44.0
2025-04-11 01:33:00+02:00,160.1499999999989,UP,1.1225450000000001,1.13856,2025-04-11 02:33:00+02:00,60.0
2025-04-11 04:58:00+02:00,54.25999999999931,UP,1.1300640000000002,1.13549,2025-04-11 05:53:00+02:00,55.0
2025-04-11 09:02:00+02:00,133.43000000000106,UP,1.1283869999999998,1.14173,2025-04-11 10:02:00+02:00,60.0
2025-04-11 11:58:00+02:00,86.85000000000053,DOWN,1.1407450000000001,1.13206,2025-04-11 12:58:00+02:00,60.0
2025-04-11 15:21:00+02:00,83.31000000000088,DOWN,1.140741,1.13241,2025-04-11 15:49:00+02:00,28.0
2025-04-11 17:56:00+02:00,67.64000000000215,DOWN,1.1344740000000002,1.12771,2025-04-11 18:26:00+02:00,30.0
2025-04-14 02:57:00+02:00,54.349999999998566,UP,1.1354950000000001,1.14093,2025-04-14 03:39:00+02:00,42.0
2025-04-14 07:53:00+02:00,48.69000000000234,UP,1.1375009999999999,1.14237,2025-04-14 08:53:00+02:00,60.0
2025-04-14 14:10:00+02:00,87.90999999999994,DOWN,1.138421,1.12963,2025-04-14 15:10:00+02:00,60.0
2025-04-14 16:12:00+02:00,51.079999999998904,UP,1.1326420000000001,1.13775,2025-04-14 17:05:00+02:00,53.0
2025-04-15 09:06:00+02:00,50.45000000000188,UP,1.1329049999999998,1.13795,2025-04-15 10:05:00+02:00,59.0
2025-04-15 17:05:00+02:00,45.41000000000128,DOWN,1.1326610000000001,1.12812,2025-04-15 18:05:00+02:00,60.0
2025-04-16 10:08:00+02:00,44.73000000000171,DOWN,1.138343,1.13387,2025-04-16 10:42:00+02:00,34.0
2025-04-16 20:30:00+02:00,40.419999999998794,UP,1.137288,1.14133,2025-04-16 21:28:00+02:00,58.0
2025-04-17 16:30:00+02:00,42.44000000000136,DOWN,1.138144,1.1339,2025-04-17 16:55:00+02:00,25.0
2025-04-21 03:48:00+02:00,63.71999999999822,UP,1.146848,1.15322,2025-04-21 04:28:00+02:00,40.0
2025-04-21 08:57:00+02:00,57.92000000000242,UP,1.1509379999999998,1.15673,2025-04-21 09:57:00+02:00,60.0
2025-04-21 11:41:00+02:00,42.36999999999824,DOWN,1.1565969999999999,1.15236,2025-04-21 12:41:00+02:00,60.0
2025-04-22 04:10:00+02:00,43.86999999999919,UP,1.149623,1.15401,2025-04-22 05:10:00+02:00,60.0
2025-04-22 08:05:00+02:00,46.65000000000141,DOWN,1.154055,1.14939,2025-04-22 09:05:00+02:00,60.0
2025-04-22 17:57:00+02:00,42.989999999998304,DOWN,1.147649,1.14335,2025-04-22 18:57:00+02:00,60.0
2025-04-22 23:29:00+02:00,110.22000000000088,DOWN,1.1426020000000001,1.13158,2025-04-23 00:29:00+02:00,60.0
2025-04-23 02:01:00+02:00,53.8700000000003,UP,1.135023,1.14041,2025-04-23 03:01:00+02:00,60.0
2025-04-23 10:20:00+02:00,55.39999999999878,UP,1.13839,1.14393,2025-04-23 11:20:00+02:00,60.0
2025-04-23 15:14:00+02:00,80.10000000000073,DOWN,1.14087,1.13286,2025-04-23 16:00:00+02:00,46.0
2025-04-25 15:43:00+02:00,45.29999999999923,UP,1.13357,1.1381,2025-04-25 16:41:00+02:00,58.0
2025-04-28 07:57:00+02:00,45.679999999999055,DOWN,1.137548,1.13298,2025-04-28 08:57:00+02:00,60.0
2025-04-28 16:21:00+02:00,53.56000000000138,UP,1.136064,1.14142,2025-04-28 16:41:00+02:00,20.0
2025-04-29 14:21:00+02:00,43.73999999999878,UP,1.137356,1.14173,2025-04-29 15:21:00+02:00,60.0
2025-04-30 17:10:00+02:00,45.83000000000004,DOWN,1.136953,1.13237,2025-04-30 17:32:00+02:00,22.0
2025-05-01 09:23:00+02:00,40.48999999999747,UP,1.1290710000000002,1.13312,2025-05-01 10:23:00+02:00,60.0
2025-05-01 16:00:00+02:00,48.88999999999921,DOWN,1.131929,1.12704,2025-05-01 16:54:00+02:00,54.0
2025-05-02 15:05:00+02:00,61.97999999999926,UP,1.1319320000000002,1.13813,2025-05-02 16:01:00+02:00,56.0
2025-05-02 17:05:00+02:00,48.50000000000021,DOWN,1.1368800000000001,1.13203,2025-05-02 18:04:00+02:00,59.0
2025-05-06 15:16:00+02:00,40.86999999999952,UP,1.132903,1.13699,2025-05-06 16:16:00+02:00,60.0
2025-05-07 00:00:00+02:00,48.55555555555391,DOWN,1.1375155555555554,1.13266,2025-05-07 00:25:00+02:00,25.0
2025-05-07 20:44:00+02:00,52.650000000002976,DOWN,1.1353750000000002,1.13011,2025-05-07 21:42:00+02:00,58.0
2025-05-08 17:19:00+02:00,62.87999999999849,DOWN,1.128758,1.12247,2025-05-08 18:19:00+02:00,60.0
2025-05-12 08:59:00+02:00,122.93999999999805,DOWN,1.1221039999999998,1.10981,2025-05-12 09:53:00+02:00,54.0
2025-05-12 11:44:00+02:00,55.04999999999871,DOWN,1.112965,1.10746,2025-05-12 12:44:00+02:00,60.0
2025-05-13 16:35:00+02:00,40.88000000000092,UP,1.1135519999999999,1.11764,2025-05-13 17:35:00+02:00,60.0
2025-05-14 09:21:00+02:00,66.42000000000037,UP,1.118508,1.12515,2025-05-14 10:08:00+02:00,47.0
2025-05-16 15:59:00+02:00,49.879999999999924,DOWN,1.120188,1.1152,2025-05-16 16:53:00+02:00,54.0
2025-05-19 08:55:00+02:00,40.01999999999839,UP,1.1205280000000002,1.12453,2025-05-19 09:55:00+02:00,60.0
2025-05-21 11:33:00+02:00,44.49000000000369,UP,1.1317809999999997,1.13623,2025-05-21 12:30:00+02:00,57.0
2025-05-22 08:30:00+02:00,41.21999999999959,DOWN,1.133732,1.12961,2025-05-22 09:30:00+02:00,60.0
2025-05-23 13:44:00+02:00,70.44999999999746,DOWN,1.1368249999999998,1.12978,2025-05-23 14:09:00+02:00,25.0
2025-05-27 08:30:00+02:00,46.159999999999535,DOWN,1.1389559999999999,1.13434,2025-05-27 09:30:00+02:00,60.0
2025-05-29 00:44:00+02:00,84.59999999999911,DOWN,1.12954,1.12108,2025-05-29 01:44:00+02:00,60.0
2025-05-29 08:02:00+02:00,42.429999999999964,UP,1.124057,1.1283,2025-05-29 09:02:00+02:00,60.0
2025-05-29 14:02:00+02:00,87.72000000000224,UP,1.1272579999999999,1.13603,2025-05-29 15:01:00+02:00,59.0
2025-05-30 14:47:00+02:00,42.329999999999316,DOWN,1.135513,1.13128,2025-05-30 15:47:00+02:00,60.0
2025-06-02 15:37:00+02:00,41.51000000000238,UP,1.1408589999999998,1.14501,2025-06-02 16:36:00+02:00,59.0
2025-06-05 15:05:00+02:00,69.47000000000259,UP,1.1425729999999998,1.14952,2025-06-05 15:29:00+02:00,24.0
2025-06-06 14:27:00+02:00,40.67000000000043,DOWN,1.141257,1.13719,2025-06-06 15:26:00+02:00,59.0
2025-06-11 13:55:00+02:00,61.13999999999953,UP,1.142856,1.14897,2025-06-11 14:36:00+02:00,41.0
2025-06-12 11:51:00+02:00,51.409999999998405,UP,1.155939,1.16108,2025-06-12 12:51:00+02:00,60.0
2025-06-12 13:52:00+02:00,44.929999999998586,UP,1.158697,1.16319,2025-06-12 14:30:00+02:00,38.0
2025-06-13 02:08:00+02:00,66.68000000000119,DOWN,1.1606580000000002,1.15399,2025-06-13 02:43:00+02:00,35.0
2025-06-16 08:32:00+02:00,40.000000000000036,UP,1.15463,1.15863,2025-06-16 09:31:00+02:00,59.0
2025-06-17 15:58:00+02:00,51.94999999999838,DOWN,1.156275,1.15108,2025-06-17 16:42:00+02:00,44.0
2025-06-17 18:20:00+02:00,46.479999999999855,DOWN,1.153658,1.14901,2025-06-17 19:19:00+02:00,59.0
2025-06-18 20:18:00+02:00,52.76999999999976,DOWN,1.151397,1.14612,2025-06-18 21:09:00+02:00,51.0
2025-06-23 10:32:00+02:00,41.560000000000485,DOWN,1.149546,1.14539,2025-06-23 11:32:00+02:00,60.0
2025-06-23 15:31:00+02:00,71.74000000000014,UP,1.146766,1.15394,2025-06-23 16:27:00+02:00,56.0
2025-06-24 15:35:00+02:00,56.49999999999933,UP,1.15855,1.1642,2025-06-24 16:26:00+02:00,51.0
2025-06-26 09:43:00+02:00,49.160000000001425,UP,1.1696039999999999,1.17452,2025-06-26 10:41:00+02:00,58.0
2025-06-27 08:13:00+02:00,40.58999999999813,UP,1.168651,1.17271,2025-06-27 09:12:00+02:00,59.0
2025-06-27 14:12:00+02:00,46.3799999999992,UP,1.170782,1.17542,2025-06-27 15:01:00+02:00,49.0
2025-07-01 10:34:00+02:00,42.4599999999975,UP,1.1787640000000001,1.18301,2025-07-01 11:34:00+02:00,60.0
2025-07-03 13:32:00+02:00,76.46000000000042,DOWN,1.1794360000000002,1.17179,2025-07-03 14:32:00+02:00,60.0
2025-07-07 18:19:00+02:00,50.2899999999995,DOWN,1.173729,1.1687,2025-07-07 19:03:00+02:00,44.0
2025-07-10 15:29:00+02:00,42.040000000000965,DOWN,1.170474,1.16627,2025-07-10 16:29:00+02:00,60.0
2025-07-15 15:04:00+02:00,51.55999999999716,DOWN,1.1679559999999998,1.1628,2025-07-15 16:02:00+02:00,58.0
2025-07-16 16:42:00+02:00,156.12000000000182,UP,1.1566079999999999,1.17222,2025-07-16 17:30:00+02:00,48.0
2025-07-17 07:36:00+02:00,51.39000000000004,DOWN,1.162499,1.15736,2025-07-17 08:36:00+02:00,60.0
2025-07-22 16:38:00+02:00,45.959999999998224,UP,1.1700840000000001,1.17468,2025-07-22 17:38:00+02:00,60.0
2025-07-24 15:04:00+02:00,52.32999999999821,UP,1.1735470000000001,1.17878,2025-07-24 16:04:00+02:00,60.0
2025-07-28 09:02:00+02:00,51.810000000001025,DOWN,1.172241,1.16706,2025-07-28 09:58:00+02:00,56.0
2025-07-29 08:22:00+02:00,56.32000000000082,DOWN,1.158312,1.15268,2025-07-29 09:10:00+02:00,48.0
2025-07-29 12:42:00+02:00,42.530000000000626,DOWN,1.158183,1.15393,2025-07-29 13:42:00+02:00,60.0
2025-07-30 14:13:00+02:00,70.59999999999845,DOWN,1.1529399999999999,1.14588,2025-07-30 15:13:00+02:00,60.0
2025-07-30 20:16:00+02:00,73.25000000000247,DOWN,1.1489550000000002,1.14163,2025-07-30 21:06:00+02:00,50.0
2025-07-31 16:11:00+02:00,40.66000000000347,UP,1.1409439999999997,1.14501,2025-07-31 16:54:00+02:00,43.0
2025-08-01 14:30:00+02:00,175.77999999999872,UP,1.139682,1.15726,2025-08-01 15:30:00+02:00,60.0
2025-08-01 18:23:00+02:00,40.5600000000006,DOWN,1.155936,1.15188,2025-08-01 19:17:00+02:00,54.0
2025-08-01 21:06:00+02:00,53.46999999999991,UP,1.152913,1.15826,2025-08-01 21:48:00+02:00,42.0
2025-08-05 16:24:00+02:00,44.200000000000905,UP,1.15408,1.1585,2025-08-05 17:22:00+02:00,58.0
2025-08-07 21:29:00+02:00,48.73999999999601,UP,1.1622860000000004,1.16716,2025-08-07 22:29:00+02:00,60.0
2025-08-12 13:54:00+02:00,55.17000000000216,UP,1.1601029999999999,1.16562,2025-08-12 14:44:00+02:00,50.0
2025-08-14 14:12:00+02:00,40.72999999999993,DOWN,1.169063,1.16499,2025-08-14 14:30:00+02:00,18.0
2025-08-22 16:00:00+02:00,119.13000000000284,UP,1.1601069999999998,1.17202,2025-08-22 16:57:00+02:00,57.0
2025-08-25 20:09:00+02:00,43.40000000000232,DOWN,1.1646500000000002,1.16031,2025-08-25 21:09:00+02:00,60.0
2025-08-26 02:03:00+02:00,46.93333333333438,UP,1.1613366666666665,1.16603,2025-08-26 02:38:00+02:00,35.0
2025-08-29 15:40:00+02:00,40.81999999999919,UP,1.1660380000000001,1.17012,2025-08-29 16:40:00+02:00,60.0
2025-09-02 09:07:00+02:00,68.71999999999767,DOWN,1.1704919999999999,1.16362,2025-09-02 10:07:00+02:00,60.0
2025-09-02 15:09:00+02:00,51.75000000000152,UP,1.1625149999999997,1.16769,2025-09-02 16:09:00+02:00,60.0
2025-09-03 09:29:00+02:00,43.69999999999985,UP,1.16136,1.16573,2025-09-03 10:17:00+02:00,48.0
2025-09-05 13:57:00+02:00,69.33000000000078,UP,1.1681169999999998,1.17505,2025-09-05 14:30:00+02:00,33.0
2025-09-11 14:25:00+02:00,65.12999999999991,UP,1.167397,1.17391,2025-09-11 15:09:00+02:00,44.0
2025-09-17 20:17:00+02:00,81.99999999999763,DOWN,1.1901199999999998,1.18192,2025-09-17 20:54:00+02:00,37.0
2025-09-18 08:46:00+02:00,44.400000000002215,UP,1.1794299999999998,1.18387,2025-09-18 09:46:00+02:00,60.0
2025-09-18 14:49:00+02:00,55.790000000000006,DOWN,1.180609,1.17503,2025-09-18 15:45:00+02:00,56.0
2025-09-25 14:06:00+02:00,53.26000000000164,DOWN,1.1741160000000002,1.16879,2025-09-25 14:51:00+02:00,45.0
2025-10-01 14:15:00+02:00,43.539999999999694,UP,1.172566,1.17692,2025-10-01 14:18:00+02:00,3.0
2025-10-06 09:40:00+02:00,56.430000000000646,DOWN,1.170833,1.16519,2025-10-06 10:17:00+02:00,37.0
2025-10-10 16:31:00+02:00,62.32000000000015,UP,1.156838,1.16307,2025-10-10 17:31:00+02:00,60.0
2025-10-24 15:52:00+02:00,40.270000000000024,UP,1.160963,1.16499,2025-10-24 16:30:00+02:00,38.0
2025-10-29 21:04:00+01:00,65.73999999999857,DOWN,1.1646139999999998,1.15804,2025-10-29 22:04:00+01:00,60.0
2025-10-30 15:12:00+01:00,50.60999999999982,DOWN,1.159781,1.15472,2025-10-30 16:11:00+01:00,59.0
