date,impact_real,impact_base,amplification_parfaite,r2,duration_minutes,amplitude_pips,score_base,score_ajuste,surprise_max,num_events,amp_interpolated,impact_pred_interpolated,impact_pred_baseline,impact_pred_mean_amp
2024-09-18,62.09999999999827,35.75790044993007,1.7366791455486508,0.8086616562787987,10272,144.20000000000098,63.084170500000006,119.85992395000001,,6,1.7366791455486508,62.09999999999827,100.12212125980419,80.83333333333294
2023-09-20,69.20000000000037,35.75790044993007,1.935236664605002,0.684102711304781,8650,103.80000000000057,63.084170500000006,119.85992395000001,,6,1.935236664605002,69.20000000000037,100.12212125980419,80.83333333333294
2023-12-13,111.2000000000002,35.75790044993007,3.109802270290108,0.4987158628239291,7530,86.9999999999993,63.084170500000006,119.85992395000001,,6,3.109802270290108,111.2000000000002,100.12212125980419,80.83333333333294
