date,num_events,impact_real,impact_simple,impact_base_formule,surprise_net,surprise_max_ancien,surprise_max_nouveau,adjusted_score_ancien,adjusted_score_nouveau,impact_amplifie,factor_ancien,factor_nouveau,factor_fixe
2025-09-11,92,60.7000000000002,1210.0753169559168,36.93736458778312,279.2745210052439,500.0,279.2745210052439,58.78347098124999,58.78347098124999,103.42462084579273,0.050162166891146914,0.5869008704465505,0.758
2025-08-01,133,188.4000000000019,1601.8328489652483,38.58064842088609,-567.5025629389087,1349.9999999999998,567.5025629389087,62.579460431707304,62.579460431707304,108.02581557848106,0.11761526811096708,1.744027564069894,0.758
2025-08-12,81,62.699999999999974,810.6981157867605,34.554673592131365,133.56710170742627,1300.0,133.56710170742627,53.279449277272725,53.279449277272725,96.75308605796782,0.07734074963175575,0.6480413447735861,0.758
