date_local,kernel_size,kernel_releases,kernel_keys_json,score_raw_sum,score_0_100,prob_up,prob_down,impact_pred_pips
2025-08-01,10,1,"[""average hourly earnings mom"", ""average hourly earnings yoy"", ""average weekly hours"", ""government payrolls"", ""manufacturing payrolls"", ""non farm payrolls"", ""nonfarm payrolls private"", ""participation rate"", ""u6 unemployment rate"", ""unemployment rate""]",99.49832775919732,100.0,0.4840421541855338,0.5159578458144662,37.08939652949957
2025-09-11,9,1,"[""continuing jobless claims"", ""core inflation rate mom"", ""core inflation rate yoy"", ""cpi"", ""cpi sa"", ""inflation rate mom"", ""inflation rate yoy"", ""initial jobless claims"", ""jobless claims 4week average""]",98.32775919732441,50.0,0.9944134415326189,0.0055865584673810975,32.49237580527052
