date,degradation_pips,degradation_pct,error_ancien,error_nouveau,impact_real,impact_base,impact_pred_ancien,impact_pred_nouveau,amplification_ancien,amplification_nouveau,plafond_applique,pattern_impact_base_ratio
2025-04-10,-50.60301736983128,-60.67477082738142,83.40042604165068,134.00344341148195,41.59999999999941,34.25003987600682,125.00042604165009,-92.40344341148256,,,2.0,1.226275944555097
2025-05-13,-18.47804633664157,-64.34001624288817,28.71936846718475,47.19741480382632,34.4000000000011,40.79870740191371,63.11936846718585,81.59741480382742,,,2.0,0.8505171415889602
2025-09-11,-16.275814030511192,-371.8705686973985,4.376741640921651,20.652555671432843,60.7000000000002,20.02372216428368,56.32325835907855,40.04744432856736,,,3.0,2.836635443399938
2025-01-15,-11.374918670785467,-349.29949603014336,3.2564944410351657,14.631413111820637,52.09999999999937,41.737562690933515,55.356494441034535,66.73141311182,,,2.0,1.142855426255201
2024-06-12,-10.502884934881068,-507.0056079291133,2.0715520244007877,12.574436959281854,77.19999999999949,46.16111645765546,75.1284479755987,64.62556304071764,,,2.5,1.7525572648185672
