date,impact_real,impact_base,amplification_parfaite,r2,duration_minutes,amplitude_pips,score_base,score_ajuste,surprise_max,num_events,amp_interpolated,impact_pred_interpolated,impact_pred_baseline,impact_pred_mean_amp,amplitude_abs,amp_spline,impact_pred_spline,error_spline
2024-09-11,39.39999999999833,32.5125385522488,1.211840162424756,0.6441095625178347,7198,99.79999999999878,47.29292616666667,89.85655971666667,49.999999999999986,6,1.211840162424756,39.39999999999833,91.03510794629663,74.80056468891296,99.79999999999878,0.7598267819039829,24.703897539684384,14.696102460313945
2024-11-13,72.20000000000005,27.908575027499367,2.5870185034118967,0.9143599651220804,8519,198.0000000000004,47.29292616666667,47.29292616666667,0.2440528018405741,6,2.5870185034118967,72.20000000000005,78.14401007699823,64.20837205206344,198.0000000000004,2.532295331344694,70.67275424661976,1.527245753380285
2024-12-11,24.399999999999977,27.908575027499367,0.8742832615408612,0.7226004143391696,2729,77.0000000000004,47.29292616666667,47.29292616666667,0.3128823853873992,6,0.8742832615408612,24.399999999999977,78.14401007699823,64.20837205206344,77.0000000000004,1.4521529151654766,40.52751858429763,16.127518584297654
2025-02-12,51.59999999999832,32.5125385522488,1.5870800096730464,0.6588841341730118,3801,80.70000000000022,47.29292616666667,89.85655971666667,66.66666666666667,6,1.5870800096730464,51.59999999999832,91.03510794629663,74.80056468891296,80.70000000000022,0.819550115112898,26.645654713108037,24.95434528689028
2025-07-15,44.29999999999934,47.203136383959894,0.9384969600251593,0.4526698474956566,7906,80.59999999999957,44.793539857142854,85.10772572857142,161.11111111111111,7,0.9384969600251593,44.29999999999934,132.1687818750877,108.5987564746388,80.59999999999957,0.8212540822116892,38.765768448522174,5.53423155147717
2025-08-12,62.699999999999974,27.908575027499367,2.246621331910329,0.4313187667009422,6509,71.29999999999859,47.29292616666667,47.29292616666667,3.5714285714285587,6,2.246621331910329,62.69999999999998,78.14401007699823,64.20837205206344,71.29999999999859,2.6638931662816208,74.34546229641346,11.645462296413484
2025-10-15,15.600000000000058,34.3172826731022,0.4545814465731956,0.8286404081105933,1726,81.99999999999986,29.797222,56.6147218,1170.0,1,0.4545814465731956,15.600000000000058,96.08839148468616,78.95268216020443,81.99999999999986,0.8581380725309079,29.448966807594243,13.848966807594184
2023-04-12,76.40000000000092,32.5125385522488,2.349862649981127,0.8551605690165874,2756,91.99999999999876,47.29292616666667,89.85655971666667,50.0,6,2.349862649981127,76.40000000000092,91.03510794629663,74.80056468891296,91.99999999999876,2.5079261462959384,81.53904551763945,5.139045517638536
2023-05-10,58.700000000000415,27.908575027499367,2.1032962070675807,0.7767410706713582,3101,106.10000000000008,47.29292616666667,47.29292616666667,1.999999999999993,6,2.1032962070675807,58.70000000000042,78.14401007699823,64.20837205206344,106.10000000000008,6.738576096960903,188.06405658054723,129.36405658054682
2023-06-13,24.800000000000377,32.5125385522488,0.7627826403080122,0.5123782616607979,10064,124.99999999999956,47.29292616666667,89.85655971666667,50.0,6,0.7627826403080122,24.800000000000377,91.03510794629663,74.80056468891296,124.99999999999956,0.4843455409911216,15.747303074083641,9.052696925916736
