date,num_events,base_score_avg,max_surprise,adjusted_score,impact_pred_baseline,impact_real,error_baseline,amp_optimal,impact_pred_optimal,error_optimal,improvement,ttr_minutes
2025-09-11,11,44.30998119579335,33.33333333333335,84.18896427200735,56.25901763993152,82.99999999999974,26.740982360068223,3.68829762722364,83.00000050851693,5.085171892460494e-07,26.740981851551034,97.0
2025-08-12,11,44.30998119579334,3.5714285714285587,44.30998119579334,20.211806652595534,64.10000000000026,43.88819334740473,4.9999936677422125,40.42356211064304,23.676437889357224,20.211755458047506,75.0
2025-07-15,11,44.30998119579334,33.33333333333333,84.18896427200734,56.259017639931514,44.99999999999949,11.259017639932026,1.9996804741159193,45.000023627005646,2.3627006157767028e-05,11.258994012925868,120.0
2025-06-11,11,44.30998119579334,66.66666666666666,84.18896427200734,56.259017639931514,58.19999999999936,1.9409823600678493,2.5862534022437043,58.20003031126457,3.0311265206250937e-05,1.940952048802643,6.0
2025-05-13,11,44.30998119579335,33.33333333333333,84.18896427200735,56.25901763993152,34.600000000000186,21.659017639931335,1.5375337874555175,34.600056188180275,5.618818008912285e-05,21.658961451751246,68.0
2025-04-10,11,44.30998119579335,200.0,84.18896427200735,56.25901763993152,40.10000000000069,16.15901763993083,1.7819388163550065,40.100050921038005,5.092103731385578e-05,16.158966718893517,110.0
