date,num_events,base_score_avg,max_surprise,adjusted_score,impact_pred_baseline,impact_real,error_baseline,amp_optimal,impact_pred_optimal,error_optimal,improvement,ttr_minutes
2025-09-11,11,44.30998119579334,33.33333333333335,84.18896427200734,56.259017639931514,14.299999999998203,41.95901763993331,0.6354522160218732,14.29996697220325,3.302779495228947e-05,41.95898461213835,52.0
2025-08-12,11,44.30998119579334,3.5714285714285587,44.30998119579334,20.211806652595534,43.999999999999595,23.78819334740406,4.9999936677422125,40.42356211064304,3.576437889356555,20.211755458047506,74.0
2025-07-15,11,44.30998119579335,33.33333333333333,84.18896427200735,56.25901763993152,21.100000000000563,35.15901763993096,0.9376273168885912,21.099996704206767,3.2957937960986783e-06,35.15901434413716,65.0
2025-06-11,11,44.30998119579335,66.66666666666666,84.18896427200735,56.25901763993152,19.100000000000783,37.15901763993074,0.8487534270592877,19.10001360995232,1.360995153731892e-05,37.1590040299792,75.0
2025-05-13,11,44.30998119579334,33.33333333333333,84.18896427200734,56.259017639931514,40.40000000000043,15.859017639931082,1.7952661462831734,40.399963916846765,3.6083153666766066e-05,15.858981556777415,91.0
2025-04-10,11,44.30998119579335,200.0,84.18896427200735,56.25901763993152,93.30000000000061,37.04098236006909,4.146002022644701,93.30000037086401,3.70863403986732e-07,37.04098198920568,73.0
