date,num_events,base_score_avg,max_surprise,adjusted_score,impact_pred_baseline,impact_real,error_baseline,amp_optimal,impact_pred_optimal,error_optimal,improvement
2025-09-11,11,44.30998119579335,33.33333333333335,84.18896427200735,56.25901763993152,13.600000000000279,42.65901763993124,0.6043455504021849,13.599954792276257,4.5207724021167905e-05,42.65897243220722
2025-08-12,11,44.30998119579335,3.5714285714285587,44.30998119579335,20.211806652595538,34.999999999998366,14.788193347402828,4.329153115799263,35.0000022984065,2.2984081340382545e-06,14.788191048994694
2025-07-15,11,44.309981195793334,33.33333333333333,84.18896427200733,56.25901763993149,13.700000000000934,42.55901763993056,0.6087921666631849,13.700019697342494,1.9697341560487303e-05,42.558997942589
2025-06-11,11,44.309981195793334,66.66666666666666,84.18896427200733,56.25901763993149,17.700000000000493,38.559017639931,0.786538976194335,17.6999640544843,3.594551619201525e-05,38.55898169441481
2025-05-13,11,44.30998119579334,33.33333333333333,84.18896427200734,56.259017639931514,35.49999999999942,20.759017639932097,1.5775259439777436,35.500023963877396,2.3963877978872006e-05,20.758993676054118
2025-04-10,11,44.30998119579334,200.0,84.18896427200734,56.259017639931514,56.0000000000005,0.2590176399310167,2.4884914427824567,56.00003359052673,3.3590526236082496e-05,0.2589840494047806
