movement_id,datetime,direction,impact_pips,total_score,surprise_pct,baseline_price,phase1_amp_pips,phase1_amp_ratio,phase1_time_min,pullback_amp_pips,pullback_ratio_vs_phase1,pullback_time_min,phase2_amp_pips,phase2_amp_ratio,phase2_time_min,dip_or_rise_ratio
160,2024-08-05 13:53:00+02:00,UP,57.67999999999552,8.168421052631567,,,56.199999999999584,0.9743411927878631,66.0,,,,50.799999999999734,0.8807212205271095,111.0,0.4501779359430498
165,2024-09-04 15:57:00+02:00,UP,41.85000000000105,219.137315718806,,,41.80000000000072,0.9988052568697651,70.0,,,,30.000000000001137,0.7168458781362098,94.0,0.4401913875598163
167,2024-09-11 13:51:00+02:00,DOWN,46.209999999999866,196.49016249201995,,,46.599999999998865,1.0084397316597922,65.0,,,,37.4999999999992,0.8115126595974747,82.0,0.3927038626609534
172,2024-09-27 14:19:00+02:00,UP,45.88999999999732,340.8224111555756,,,45.2000000000008,0.9849640444542044,62.0,,,,36.200000000001786,0.7888428851602506,88.0,0.3938053097344826
175,2024-10-17 14:30:00+02:00,DOWN,54.179999999999225,671.5692622741134,,,54.09999999999915,0.9985234403839041,68.0,,,,43.999999999999595,0.812107788851979,111.0,0.454713493530489
177,2024-11-06 01:06:00+01:00,DOWN,109.83999999999882,12.084583333333752,,,115.10000000000132,1.0478878368536284,70.0,,,,108.30000000000118,0.9859796067006767,103.0,0.3101650738488299
186,2024-11-19 09:30:00+01:00,DOWN,62.65000000000187,182.8654841311785,,,63.69999999999987,1.0167597765362804,62.0,,,,56.69999999999842,0.9050279329608416,69.0,0.3014128728414674
188,2024-11-22 09:15:00+01:00,DOWN,161.7000000000024,362.5940821575076,,,158.00000000000037,0.9771181199752506,69.0,,,,105.59999999999904,0.6530612244897803,120.0,0.5563291139240542
189,2024-11-22 11:15:00+01:00,UP,43.97999999999902,124.09560868108102,,,49.9000000000005,1.1346066393815737,52.0,,,,39.5000000000012,0.898135516143749,83.0,0.4288577154308635
193,2024-11-26 00:16:00+01:00,DOWN,73.5600000000014,0.0,,,75.50000000000168,1.0263730288200141,70.0,,,,70.00000000000117,0.9516041326808026,118.0,0.4251655629139186
194,2024-11-26 09:18:00+01:00,UP,43.3400000000006,91.39747368421176,,,39.29999999999989,0.9067835717581759,65.0,,,,32.7999999999995,0.7568066451314962,115.0,0.6819338422391916
196,2024-11-27 08:21:00+01:00,UP,54.35999999999774,84.89027272727357,,,52.60000000000042,0.9676232523915123,69.0,,,,41.700000000000074,0.7671081677704527,90.0,0.4942965779467518
197,2024-11-27 14:05:00+01:00,UP,49.9000000000005,621.5166342468266,,,49.099999999999696,0.9839679358717275,66.0,,,,31.200000000000117,0.6252505010020001,100.0,0.4949083503054882
198,2024-11-27 16:22:00+01:00,UP,42.04999999999792,533.7842993008431,,,43.29999999999945,1.0297265160523565,42.0,,,,38.3,0.9108204518430889,57.0,0.3695150115473594
200,2024-12-04 15:25:00+01:00,UP,61.189999999999856,680.7718198945287,,,63.999999999999616,1.045922536362147,70.0,,,,57.49999999999922,0.9396960287628592,99.0,0.3953124999999901
202,2024-12-06 14:42:00+01:00,DOWN,49.52999999999985,672.8423129070418,,,53.099999999999255,1.0720775287704303,39.0,,,,51.399999999999224,1.0377548960226,48.0,0.3898305084745848
205,2024-12-20 17:18:00+01:00,UP,42.62999999999906,42.74949999999999,,,45.80000000000028,1.0743607787943066,70.0,,,,32.90000000000015,0.7717569786535509,106.0,0.366812227074261
206,2024-12-30 14:07:00+01:00,DOWN,69.9099999999997,20.129026315789297,,,63.29999999999947,0.9054498641109961,105.0,,,,49.5000000000001,0.7080532112716394,124.0,0.364928909952615
207,2025-01-02 10:49:00+01:00,DOWN,42.6200000000021,419.983647900527,,,44.500000000000654,1.044110746128542,70.0,,,,43.300000000001674,1.0159549507273473,119.0,0.4606741573033382
208,2025-01-02 16:26:00+01:00,DOWN,81.62000000000225,324.80231168251925,,,81.2999999999997,0.9960793923057762,48.0,,,,64.50000000000067,0.7902474883606823,86.0,0.4698646986469802
210,2025-01-06 14:31:00+01:00,DOWN,76.88999999999835,253.8487118967983,,,75.3999999999988,0.9806216673169517,55.0,,,,61.299999999999685,0.7972428144102094,83.0,0.5397877984084696
211,2025-01-08 12:05:00+01:00,DOWN,45.53000000000029,245.14775589404695,,,45.000000000001705,0.9883593235229831,45.0,,,,37.400000000000766,0.8214364155501982,121.0,0.5955555555555365
212,2025-01-10 14:24:00+01:00,DOWN,95.70999999999997,687.0305586408681,,,93.3000000000006,0.9748197680493222,20.0,,,,69.99999999999895,0.7313760317626055,107.0,0.6409431939978625
214,2025-01-13 09:27:00+01:00,DOWN,50.45000000000188,100.7509823317181,,,51.600000000000534,1.0227948463825296,70.0,,,,47.399999999999665,0.9395441030723072,77.0,0.3410852713178228
216,2025-01-15 13:57:00+01:00,UP,56.979999999999805,459.31420337706214,,,55.79999999999919,0.9792909792909684,45.0,,,,51.90000000000027,0.9108459108459187,71.0,0.5232974910394004
217,2025-01-15 16:39:00+01:00,DOWN,68.0499999999995,339.13623409305484,,,67.29999999999903,0.9889786921381267,64.0,,,,51.90000000000027,0.7626745040411558,75.0,0.3031203566121618
218,2025-01-17 15:28:00+01:00,UP,61.70000000000009,276.50989701818776,,,59.70000000000031,0.9675850891410085,53.0,,,,45.100000000000136,0.7309562398703415,69.0,0.3685092127303129
221,2025-01-20 20:27:00+01:00,UP,42.08999999999907,22.36977990430595,,,41.29999999999967,0.9812306961273599,56.0,,,,31.799999999999606,0.7555238774055668,80.0,0.5399515738498721
225,2025-01-27 23:44:00+01:00,DOWN,65.69000000000047,0.0,,,65.10000000000016,0.9910184198508099,61.0,,,,60.80000000000085,0.9255594458821802,112.0,0.3517665130568199
226,2025-01-30 14:06:00+01:00,UP,64.61999999999968,914.6126422780436,,,64.80000000000041,1.0027855153203455,64.0,,,,39.400000000000546,0.6097183534509555,79.0,0.5648148148148108
227,2025-01-30 21:36:00+01:00,DOWN,45.13999999999907,12.022567287784836,,,44.10000000000025,0.9769605671245273,18.0,,,,42.9999999999997,0.9525919361985066,44.0,0.6394557823129317
228,2025-01-31 18:33:00+01:00,DOWN,67.31000000000043,90.85414912280818,,,64.49999999999845,0.9582528599019171,70.0,,,,61.49999999999878,0.9136829594413666,106.0,0.3860465116278978
229,2025-02-03 01:14:00+01:00,DOWN,51.28000000000243,9.390833333333578,,,49.300000000001006,0.9613884555381955,19.0,,,,40.000000000000036,0.7800312012480136,51.0,0.6713995943205027
230,2025-02-03 16:07:00+01:00,UP,87.01999999999987,206.46787826287863,,,85.89999999999876,0.9871293955412421,46.0,,,,75.9999999999983,0.8733624454148289,56.0,0.3166472642607535
231,2025-02-03 22:17:00+01:00,UP,56.12999999999868,29.90245726495739,,,55.59999999999788,0.990557634063766,39.0,,,,54.59999999999798,0.9727418492784476,78.0,0.3147482014388462
232,2025-02-04 05:31:00+01:00,DOWN,41.68999999999867,23.24538790157264,,,41.20000000000124,0.9882465819141893,50.0,,,,21.800000000000708,0.5229071719837228,87.0,0.543689320388338
239,2025-02-13 18:43:00+01:00,DOWN,62.750000000000306,66.2694676266689,,,65.1999999999986,1.0390438247011677,70.0,,,,47.999999999999154,0.7649402390438075,80.0,0.6932515337423244
240,2025-02-24 08:19:00+01:00,DOWN,41.22000000000181,212.81088510201948,,,42.50000000000087,1.0310528869480593,70.0,,,,35.100000000001245,0.8515283842794688,111.0,0.36
246,2025-03-05 14:48:00+01:00,UP,67.23999999999953,244.66593524855568,,,63.69999999999987,0.9473527662105936,63.0,,,,58.30000000000002,0.8670434265318326,82.0,0.3516483516483555
248,2025-03-07 13:35:00+01:00,UP,45.29000000000005,816.4100933195692,,,46.10000000000003,1.0178847427688227,70.0,,,,29.69999999999917,0.6557739015234961,85.0,0.5900216919739814
253,2025-03-14 11:02:00+01:00,UP,59.9700000000003,194.48433204730645,,,59.29999999999991,0.9888277472069305,60.0,,,,53.10000000000148,0.8854427213607006,118.0,0.424957841483956
254,2025-03-18 12:38:00+01:00,DOWN,40.12000000000127,220.63532776385432,,,39.59999999999964,0.98703888334991,70.0,,,,20.999999999999908,0.523429710867379,109.0,0.6944444444444584
255,2025-03-19 07:56:00+01:00,DOWN,53.709999999997926,95.1776883559108,,,52.99999999999861,0.9867808601750261,57.0,,,,30.399999999999316,0.5660026065909606,90.0,0.6358490566037663
261,2025-04-03 11:13:00+02:00,UP,123.1699999999991,312.4391568368037,,,138.3000000000001,1.1228383534951782,70.0,,,,112.000000000001,0.9093123325485248,78.0,0.3984092552422198
262,2025-04-03 13:13:00+02:00,UP,60.28000000000144,130.46027337370785,,,57.800000000001184,0.9588586595885833,63.0,,,,49.600000000000755,0.8228268082282609,106.0,0.6314878892733315
269,2025-04-07 03:56:00+02:00,DOWN,57.940000000000765,0.0,,,57.300000000000125,0.9889540904383737,59.0,,,,44.29999999999934,0.764584052468049,86.0,0.343804537521819
270,2025-04-07 09:30:00+02:00,DOWN,60.13999999999964,216.1324836067605,,,63.20000000000103,1.0508812770203095,75.0,,,,50.39999999999934,0.8380445626870575,101.0,0.6455696202531672
271,2025-04-07 12:38:00+02:00,DOWN,50.66999999999933,103.00447516518976,,,47.30000000000123,0.933491217683084,54.0,,,,44.69999999999974,0.8821788040260575,71.0,0.3805496828752593
273,2025-04-08 08:59:00+02:00,DOWN,63.429999999997655,170.08000007595157,,,69.79999999999987,1.1004256660886402,70.0,,,,61.79999999999852,0.9743023805770267,124.0,0.3911174785100467
275,2025-04-08 18:13:00+02:00,UP,44.02999999999935,10.970833333332733,,,43.50000000000076,0.987962752668667,69.0,,,,40.10000000000069,0.910742675448587,88.0,0.3057471264367885
276,2025-04-09 02:23:00+02:00,UP,60.860000000000355,0.0,,,67.20000000000059,1.1041735129806145,95.0,,,,57.49999999999922,0.944791324350951,110.0,0.311011904761924
283,2025-04-10 14:01:00+02:00,UP,60.94999999999962,365.69976660745925,,,61.099999999998374,1.002461033634106,48.0,,,,51.90000000000027,0.851517637407721,92.0,0.6644844517185042
286,2025-04-11 01:33:00+02:00,UP,160.1499999999989,57.04917825311945,,,164.29999999999944,1.0259132063690326,70.0,,,,145.29999999999933,0.9072744302216692,78.0,0.4290931223371895
289,2025-04-11 11:58:00+02:00,DOWN,86.85000000000053,362.7762440962281,,,90.99999999999886,1.0477835348301474,70.0,,,,87.59999999999879,1.0086355785837449,90.0,0.442857142857146
292,2025-04-14 02:57:00+02:00,UP,54.349999999998566,0.0,,,48.799999999999955,0.8978840846366374,62.0,,,,44.49999999999843,0.8187672493100203,87.0,0.4979508196721632
293,2025-04-14 07:53:00+02:00,UP,48.69000000000234,136.52936974255368,,,55.79999999999919,1.146025878003625,85.0,,,,36.000000000000476,0.7393715341959076,118.0,0.6541218637992803
294,2025-04-14 14:10:00+02:00,DOWN,87.90999999999994,208.5926683062738,,,89.30000000000105,1.015811625526119,70.0,,,,86.9999999999993,0.9896485041519664,88.0,0.3180291153415613
295,2025-04-14 16:12:00+02:00,UP,51.079999999998904,18.67725000000041,,,46.800000000000175,0.9162098668755125,63.0,,,,43.80000000000051,0.85747846515273,87.0,0.5192307692307528
296,2025-04-15 09:06:00+02:00,UP,50.45000000000188,225.66828467128337,,,48.39999999999955,0.9593657086223538,69.0,,,,35.199999999999676,0.6977205153617119,83.0,0.500000000000023
300,2025-04-17 16:30:00+02:00,DOWN,42.44000000000136,107.17449603585236,,,39.5000000000012,0.9307257304429768,35.0,,,,30.49999999999997,0.7186616399622759,44.0,0.4531645569620572
301,2025-04-21 03:48:00+02:00,UP,63.71999999999822,0.0,,,63.40000000000012,0.9949780288763636,50.0,,,,56.50000000000155,0.886691776522334,124.0,0.514195583596185
302,2025-04-21 08:57:00+02:00,UP,57.92000000000242,16.445555555555064,,,55.70000000000075,0.9616712707182048,70.0,,,,53.49999999999966,0.923687845303823,122.0,0.5206463195691357
303,2025-04-21 11:41:00+02:00,DOWN,42.36999999999824,81.17997338935669,,,50.09999999999959,1.1824404059476439,107.0,,,,35.49999999999942,0.8378569742742716,118.0,0.3552894211577104
305,2025-04-22 08:05:00+02:00,DOWN,46.65000000000141,165.71467199154182,,,58.700000000000415,1.2583065380492742,110.0,,,,44.90000000000105,0.9624866023579783,122.0,0.327086882453136
306,2025-04-22 17:57:00+02:00,DOWN,42.989999999998304,0.0,,,47.000000000001485,1.0932775063969142,83.0,,,,45.80000000000028,1.0653640381484553,116.0,0.4404255319148831
307,2025-04-22 23:29:00+02:00,DOWN,110.22000000000088,44.5819903381633,,,120.8000000000009,1.0959898385048081,79.0,,,,98.89999999999957,0.897296316457982,101.0,0.3038079470198704
310,2025-04-23 15:14:00+02:00,DOWN,80.10000000000073,182.10963279841815,,,77.70000000000054,0.9700374531835185,56.0,,,,61.20000000000125,0.7640449438202334,113.0,0.6821106821106879
311,2025-04-25 15:43:00+02:00,UP,45.29999999999923,227.53996770786975,,,43.39999999999789,0.9580573951434576,68.0,,,,38.3,0.8454746136865485,121.0,0.5253456221198038
312,2025-04-28 07:57:00+02:00,DOWN,45.679999999999055,110.43052036657367,,,39.400000000000546,0.8625218914185937,90.0,,,,30.90000000000037,0.676444833625241,105.0,0.3654822335025603
314,2025-04-29 14:21:00+02:00,UP,43.73999999999878,260.2139802147418,,,44.29999999999934,1.0128029263831866,109.0,,,,29.799999999999827,0.6812985825331654,121.0,0.5688487584649872
315,2025-04-30 17:10:00+02:00,DOWN,45.83000000000004,346.3010794968132,,,45.799999999998064,0.9993454069386434,32.0,,,,43.400000000000105,0.9469779620336038,44.0,0.4017467248908121
319,2025-05-02 17:05:00+02:00,DOWN,48.50000000000021,76.20270512820672,,,51.00000000000104,1.051546391752594,71.0,,,,46.39999999999978,0.9567010309278263,104.0,0.3843137254902242
320,2025-05-06 15:16:00+02:00,UP,40.86999999999952,262.5358685905458,,,41.799999999998505,1.0227550770736236,70.0,,,,34.79999999999927,0.8514803034010198,91.0,0.6291866028708144
321,2025-05-07 00:00:00+02:00,DOWN,48.55555555555391,90.45798229996026,,,48.2999999999989,0.9947368421052744,35.0,,,,41.199999999999015,0.8485125858123654,91.0,0.4844720496894538
324,2025-05-12 08:59:00+02:00,DOWN,122.93999999999804,235.6473648923563,,,138.5000000000014,1.1265658044574882,85.0,,,,94.89999999999998,0.771921262404437,119.0,0.3696750902527048
327,2025-05-14 09:21:00+02:00,UP,66.42000000000037,268.26886486192666,,,64.50000000000067,0.9710930442637806,75.0,,,,60.80000000000085,0.9153869316471019,106.0,0.3054263565891483
330,2025-05-21 11:33:00+02:00,UP,44.49000000000369,199.7151632303008,,,44.00000000000182,0.9889862890536788,67.0,,,,26.600000000001067,0.5978871656551779,120.0,0.6340909090908988
331,2025-05-22 08:30:00+02:00,DOWN,41.21999999999959,156.50888923250145,,,43.5999999999992,1.0577389616690838,70.0,,,,28.89999999999837,0.7011159631246643,101.0,0.6055045871559689
334,2025-05-29 00:44:00+02:00,DOWN,84.59999999999911,0.0,,,85.80000000000032,1.014184397163135,70.0,,,,72.90000000000019,0.8617021276595858,87.0,0.3892773892773759
337,2025-05-30 14:47:00+02:00,DOWN,42.32999999999931,683.6402651700666,,,35.09999999999902,0.8291991495393242,70.0,,,,34.09999999999913,0.8055752421450433,83.0,0.4074074074074308
338,2025-06-02 15:37:00+02:00,UP,41.51000000000238,313.1822743981434,,,41.900000000001384,1.0093953264273423,69.0,,,,30.90000000000037,0.7443989400144206,118.0,0.4844868735083315
340,2025-06-06 14:27:00+02:00,DOWN,40.67000000000043,720.0445354900069,,,38.7000000000004,0.9515613474305383,69.0,,,,27.099999999999905,0.6663388246864917,83.0,0.4728682170542582
341,2025-06-11 13:55:00+02:00,UP,61.13999999999953,263.2292974126555,,,59.59999999999965,0.9748119070984643,51.0,,,,43.89999999999894,0.7180242067386208,94.0,0.6124161073825797
342,2025-06-12 11:51:00+02:00,UP,51.409999999998405,550.1354375104405,,,51.89999999999806,1.0095312196070738,70.0,,,,48.09999999999981,0.9356156389807684,84.0,0.3699421965317906
345,2025-06-16 08:32:00+02:00,UP,40.000000000000036,249.6506064895816,,,36.10000000000113,0.9025000000000275,89.0,,,,31.09999999999946,0.7774999999999859,118.0,0.3157894736842396
346,2025-06-17 15:58:00+02:00,DOWN,51.94999999999838,184.8721612103189,,,51.999999999998714,1.0009624639076098,54.0,,,,41.700000000000074,0.8026948989413161,75.0,0.3557692307692217
348,2025-06-18 20:18:00+02:00,DOWN,52.76999999999976,523.2055857024903,,,57.79999999999896,1.095319310214122,61.0,,,,56.09999999999893,1.0631040363842938,80.0,0.4636678200692152
349,2025-06-23 10:32:00+02:00,DOWN,41.560000000000485,191.90517021929008,,,42.69999999999996,1.0274302213666857,70.0,,,,28.199999999998223,0.6785370548603921,99.0,0.5433255269321082
