date,num_events,base_score_avg,max_surprise,adjusted_score,impact_pred_baseline,impact_real,error_baseline,amp_optimal,impact_pred_optimal,error_optimal,improvement,ttr_minutes,r2_dynamic,duration_hours,amplitude_dynamic,volatility_dynamic,reversal_type,num_extrema
2025-09-11,11,44.30998119579335,33.33333333333335,84.18896427200735,56.25901763993152,57.10000000000104,0.8409823600695177,2.5373717473398947,57.1000167570636,1.6757062560657232e-05,0.840965603006957,97.0,0.4540400390851676,29.483333333333334,66.59999999999889,9.993018837915201,LOW,13
2025-08-12,11,44.30998119579334,3.5714285714285587,44.30998119579334,20.211806652595538,62.499999999998664,42.28819334740313,4.9999936677422125,40.42356211064304,22.076437889355624,20.211755458047502,75.0,0.48999582618549353,33.1,85.59999999999901,21.177468506560363,HIGH,17
2025-07-15,11,44.30998119579334,33.33333333333333,84.18896427200734,56.259017639931514,45.29999999999923,10.959017639932284,2.0130106898011864,45.300001562758254,1.562759024409388e-06,10.95901607717326,120.0,0.007361225236195494,30.133333333333333,42.79999999999839,9.615176707729802,LOW,15
2025-06-11,11,44.309981195793334,66.66666666666666,84.18896427200733,56.25901763993149,54.00000000000071,2.259017639930782,2.3996141067970127,53.99997294532864,2.7054672074200425e-05,2.258990585258708,6.0,0.00018226448872363062,23.366666666666667,42.40000000000022,8.651358338597982,HIGH,15
2025-05-13,11,44.309981195793334,33.33333333333333,84.18896427200733,56.25901763993149,34.600000000000186,21.659017639931307,1.5375337874555182,34.600056188180275,5.618818008912285e-05,21.658961451751217,68.0,0.6728156865757093,94.05,227.40000000000205,67.01781066280736,HIGH,19
2025-04-10,11,44.30998119579335,200.0,84.18896427200735,56.25901763993152,40.10000000000069,16.15901763993083,1.7819388163550065,40.100050921038005,5.092103731385578e-05,16.158966718893517,110.0,0.02121789083695121,23.866666666666667,192.4999999999999,45.0156755645095,HIGH,21
