date,num_events,base_score_avg,max_surprise,adjusted_score,impact_pred_baseline,impact_real,error_baseline,amp_optimal,impact_pred_optimal,error_optimal,improvement,ttr_minutes,r2_72h,amplitude_72h,volatility_72h,trend_direction,trend_strength,num_points,amp_s101,error_s101
2025-09-11,11,44.30998119579335,33.33333333333335,84.18896427200735,56.25901763993152,57.10000000000104,0.8409823600695177,2.5373717473398947,57.1000167570636,1.6757062560657232e-05,0.840965603006957,97.0,0.7419903010463373,114.29999999999829,28.219082505227725,-1,42.60000000000153,4307,2.1061526752744393,0.4312190720654554
2025-08-12,11,44.30998119579334,3.5714285714285587,44.30998119579334,20.211806652595538,62.499999999998664,42.28819334740313,4.9999936677422125,40.42356211064304,22.076437889355624,20.211755458047502,75.0,0.5703338702033842,84.69999999999978,22.12460211991539,-1,42.29999999999956,2354,2.011913294741658,2.9880803730005545
2025-07-15,11,44.30998119579334,33.33333333333333,84.18896427200734,56.259017639931514,45.29999999999923,10.959017639932284,2.0130106898011864,45.300001562758254,1.562759024409388e-06,10.95901607717326,120.0,0.008276641204545743,42.50000000000087,9.43586854963336,-1,5.300000000001415,2358,1.7033438760212958,0.3096668137798906
2025-06-11,11,44.309981195793334,66.66666666666666,84.18896427200733,56.25901763993149,54.00000000000071,2.259017639930782,2.3996141067970127,53.99997294532864,2.7054672074200425e-05,2.258990585258708,6.0,0.13206478868960114,71.30000000000081,12.120559712385846,1,34.19999999999979,3800,1.7713035689905912,0.6283105378064215
2025-05-13,11,44.309981195793334,33.33333333333333,84.18896427200733,56.25901763993149,34.600000000000186,21.659017639931307,1.5375337874555182,34.600056188180275,5.618818008912285e-05,21.658961451751217,68.0,0.5534985137769495,175.3999999999989,54.846308929501305,-1,85.69999999999966,2370,2.0026706840635455,0.4651368966080274
2025-04-10,11,44.30998119579335,200.0,84.18896427200735,56.25901763993152,40.10000000000069,16.15901763993083,1.7819388163550065,40.100050921038005,5.092103731385578e-05,16.158966718893517,110.0,0.3663688654246806,212.49999999999991,48.90022974385266,1,157.80000000000126,4307,1.8999365071181498,0.11799769076314326
