cluster_id,date,time,timestamp,num_events,score_mean,score_min,score_max,max_surprise,avg_surprise,num_surprises,completeness_pct,cluster_type,dominant_family,is_testable
2025-05-30_14:30,2025-05-30,14:30,2025-05-30 14:30:00+02:00,8,26.686474775982333,25.206393585313748,30.886023743354997,199.99999999999997,64.35492722864365,7,87.5,Retail Sales,Consumer,True
2025-05-30_16:00,2025-05-30,16:00,2025-05-30 16:00:00+02:00,6,25.023637772315265,23.7495601289988,30.075435866325535,9.589041095890414,5.915728779130156,6,100.0,CPI,Inflation,True
2025-06-06_14:30,2025-06-06,14:30,2025-06-06 14:30:00+02:00,12,61.455776527094514,57.69826407074845,67.6438161052937,500.0,57.16510870664226,12,100.0,NFP,Employment,True
2025-06-11_14:30,2025-06-11,14:30,2025-06-11 14:30:00+02:00,11,44.30998119579334,40.7828449344552,46.131002713643156,66.66666666666666,21.727896965416264,9,81.81818181818183,CPI,Inflation,True
2025-06-13_16:00,2025-06-13,16:00,2025-06-13 16:00:00+02:00,6,25.023637772315265,23.7495601289988,30.075435866325535,22.72727272727273,10.769177994367139,6,100.0,CPI,Inflation,True
2025-06-17_14:30,2025-06-17,14:30,2025-06-17 14:30:00+02:00,13,27.384143032545545,21.671326457943184,28.822567457072772,400.0,129.05328798185943,12,92.3076923076923,Retail Sales,Consumer,True
2025-06-26_14:30,2025-06-26,14:30,2025-06-26 14:30:00+02:00,34,27.813288843289826,20.713211827077785,39.92706987049297,500.0,114.93518882754314,31,91.17647058823529,Retail Sales,Other,True
2025-07-03_14:30,2025-07-03,14:30,2025-07-03 14:30:00+02:00,20,47.50061842211342,25.199964392161,67.6438161052937,40.0,10.69967012386649,18,90.0,NFP,Employment,True
2025-07-15_14:30,2025-07-15,14:30,2025-07-15 14:30:00+02:00,12,43.53475388353433,35.00725344868514,46.131002713643156,161.11111111111111,23.112971576227388,10,83.33333333333334,CPI,Inflation,True
2025-07-17_14:30,2025-07-17,14:30,2025-07-17 14:30:00+02:00,23,26.872914595120154,21.671326457943184,28.822567457072772,500.0,179.13337385572046,18,78.26086956521739,Retail Sales,Consumer,True
2025-07-18_16:00,2025-07-18,16:00,2025-07-18 16:00:00+02:00,6,25.023637772315265,23.7495601289988,30.075435866325535,11.999999999999993,6.659096550827839,6,100.0,CPI,Inflation,True
2025-07-29_14:30,2025-07-29,14:30,2025-07-29 14:30:00+02:00,6,26.895082361610992,23.851317490042995,30.886023743354997,300.00000000000006,156.03617760714647,4,66.66666666666666,Retail Sales,Consumer,True
2025-08-01_14:30,2025-08-01,14:30,2025-08-01 14:30:00+02:00,9,61.99907043957897,59.90047788837122,67.6438161052937,300.0,68.78199920995111,9,100.0,NFP,Employment,True
2025-08-01_16:00,2025-08-01,16:00,2025-08-01 16:00:00+02:00,12,60.01724798259772,23.7495601289988,100.0,500.0,85.7318436485967,12,100.0,CPI,Consumer,True
2025-08-15_14:30,2025-08-15,14:30,2025-08-15 14:30:00+02:00,6,29.14904112451787,27.12952123180804,35.00725344868514,500.0,113.77996715927752,5,83.33333333333334,Retail Sales,Consumer,True
2025-08-15_16:00,2025-08-15,16:00,2025-08-15 16:00:00+02:00,8,25.059593017050414,23.7495601289988,30.075435866325535,11.363636363636363,6.468731733609633,6,75.0,CPI,Consumer,True
2025-08-29_14:30,2025-08-29,14:30,2025-08-29 14:30:00+02:00,8,26.686474775982333,25.206393585313748,30.886023743354997,19.080459770114935,4.354331214281126,8,100.0,Retail Sales,Consumer,True
2025-08-29_16:00,2025-08-29,16:00,2025-08-29 16:00:00+02:00,7,26.400017608625507,23.7495601289988,34.65829662648696,10.256410256410255,4.4704311447615845,6,85.71428571428571,CPI,Consumer,True
2025-09-05_14:30,2025-09-05,14:30,2025-09-05 14:30:00+02:00,12,61.455776527094514,57.69826407074845,67.6438161052937,140.0,24.15244522912466,11,91.66666666666666,NFP,Employment,True
2025-09-11_14:30,2025-09-11,14:30,2025-09-11 14:30:00+02:00,15,39.55196704196125,25.339023793709526,46.131002713643156,33.33333333333335,4.1071607638434955,13,86.66666666666667,CPI,Inflation,True
2025-09-12_16:00,2025-09-12,16:00,2025-09-12 16:00:00+02:00,6,25.023637772315265,23.7495601289988,30.075435866325535,11.428571428571425,4.344819751673795,6,100.0,CPI,Inflation,True
2025-09-16_14:30,2025-09-16,14:30,2025-09-16 14:30:00+02:00,13,27.384143032545545,21.671326457943184,28.822567457072772,500.0,215.31084656084656,7,53.84615384615385,Retail Sales,Consumer,True
2025-09-25_14:30,2025-09-25,14:30,2025-09-25 14:30:00+02:00,32,28.42936564178816,20.88430992285662,39.92706987049297,500.0,129.4654046763374,18,56.25,Retail Sales,Other,True
2025-09-26_16:00,2025-09-26,16:00,2025-09-26 16:00:00+02:00,6,25.023637772315265,23.7495601289988,30.075435866325535,5.1282051282051215,2.396916595127463,6,100.0,CPI,Inflation,True
