cluster_id,date,time,timestamp,num_events,score_mean,score_min,score_max,max_surprise,avg_surprise,num_surprises,completeness_pct,cluster_type,dominant_family,is_testable
2023-06-01_18:30,2023-06-01,18:30,2023-06-01 18:30:00+02:00,4,23.499132583450628,20.467583678421647,26.84356289399415,15.999999999999998,15.999999999999998,2,50.0,Jobless Claims,Employment,True
2023-06-02_14:30,2023-06-02,14:30,2023-06-02 14:30:00+02:00,3,61.49247713750655,61.492477137506555,61.492477137506555,133.33333333333331,72.48955722639933,3,100.0,NFP,Employment,True
2023-06-02_18:30,2023-06-02,18:30,2023-06-02 18:30:00+02:00,7,61.092829533796056,59.90047788837122,61.492477137506555,71.51515151515152,15.270260747004937,5,71.42857142857143,NFP,Other,True
2023-06-05_20:00,2023-06-05,20:00,2023-06-05 20:00:00+02:00,3,26.55913179216532,26.55913179216532,26.55913179216532,50.0,50.0,2,66.66666666666666,Other,Other,True
2023-06-13_14:30,2023-06-13,14:30,2023-06-13 14:30:00+02:00,5,45.137568258565594,44.414844512436375,46.131002713643156,50.0,10.975609756097558,5,100.0,CPI,Inflation,True
2023-06-14_14:30,2023-06-14,14:30,2023-06-14 14:30:00+02:00,5,26.508399613469113,25.772522257896668,27.133173317859306,26.66666666666666,12.045977011494251,5,100.0,PPI,Inflation,True
2023-06-15_14:30,2023-06-15,14:30,2023-06-15 14:30:00+02:00,19,27.322828034930012,21.671326457943184,35.00725344868514,500.0,130.85466045003767,11,57.89473684210527,Retail Sales,Trade Balance,True
2023-06-15_15:15,2023-06-15,15:15,2023-06-15 15:15:00+02:00,7,19.84881685114106,19.558478311800545,20.23593490359507,300.00000000000006,75.0313676286073,4,57.14285714285714,Other,Manufacturing,True
2023-06-15_18:30,2023-06-15,18:30,2023-06-15 18:30:00+02:00,5,26.79011129455568,25.339023793709526,28.542650278268667,5.728854229154171,2.4048561392537366,5,100.0,Retail Sales,Employment,True
2023-06-16_16:00,2023-06-16,16:00,2023-06-16 16:00:00+02:00,4,23.99679577698106,23.7495601289988,24.07920765964181,8.495575221238932,6.156184557184352,2,50.0,CPI,Inflation,True
2023-06-20_14:30,2023-06-20,14:30,2023-06-20 14:30:00+02:00,4,16.152318224189642,13.493496884140557,17.50579112239943,16.50000000000001,10.75000000000001,2,50.0,Other,Housing,True
2023-06-22_14:30,2023-06-22,14:30,2023-06-22 14:30:00+02:00,5,24.087877029466988,20.700023738559334,26.84356289399415,5.677451344985748,3.430237608832398,4,80.0,Jobless Claims,Employment,True
2023-06-27_14:30,2023-06-27,14:30,2023-06-27 14:30:00+02:00,4,23.805217252777283,23.653496162266233,23.879877944240754,500.0,500.0,2,50.0,Other,Other,True
2023-06-27_16:00,2023-06-27,16:00,2023-06-27 16:00:00+02:00,5,18.52540214249918,14.616170103733737,20.88399757339171,142.85714285714286,47.84373728123728,4,80.0,Other,Consumer,True
2023-06-27_18:30,2023-06-27,18:30,2023-06-27 18:30:00+02:00,3,21.948380433318935,20.88430992285662,22.480415688550092,270.0,270.0,2,66.66666666666666,Other,Other,True
