movement_datetime,impact_pips,total_score,num_events,prediction_mean,prediction_median,error_mean,error_median,improvement
2024-09-27 12:19:00+00:00,45.88999999999732,340.8224111555756,16,68.00250000000008,53.66499999999941,22.11250000000276,7.775000000002088,-14.337500000000674
2025-04-03 09:13:00+00:00,123.1699999999991,312.4391568368037,23,48.68249999999963,46.13499999999826,74.48749999999947,77.03500000000085,2.547500000001378
2025-04-10 12:01:00+00:00,60.94999999999962,365.69976660745925,23,64.2374999999995,46.13499999999826,3.2874999999998806,14.815000000001362,11.527500000001481
2025-06-02 13:37:00+00:00,41.51000000000238,313.1822743981434,14,69.0974999999988,53.66499999999941,27.587499999996425,12.154999999997031,-15.432499999999393
2025-06-27 12:12:00+00:00,46.3799999999992,340.21979753251406,20,67.8799999999996,53.41999999999847,21.500000000000398,7.039999999999267,-14.46000000000113
