movement_datetime,impact_pips,total_score,num_events,prediction_mean,prediction_median,error_mean,error_median,improvement
2023-09-14 13:31:00+02:00,78.09999999999873,396.72687411071706,15,75.07000000000042,61.91999999999975,3.02999999999831,16.179999999998977,13.150000000000666
2023-12-15 09:15:00+01:00,50.10999999999876,330.1180978554764,26,78.5687500000004,73.07499999999911,28.458750000001643,22.965000000000344,-5.493750000001299
2024-11-22 09:15:00+01:00,161.7000000000024,362.5940821575076,23,64.61999999999995,61.91999999999975,97.08000000000246,99.78000000000264,2.7000000000001876
2025-01-02 16:26:00+01:00,81.62000000000225,324.80231168251925,16,74.62999999999997,61.91999999999975,6.990000000002283,19.700000000002497,12.710000000000214
2025-01-15 16:39:00+01:00,68.0499999999995,339.13623409305484,23,76.32625000000031,66.94499999999937,8.276250000000815,1.1050000000001319,-7.171250000000683
2025-04-11 11:58:00+02:00,86.85000000000053,362.7762440962281,33,73.97625000000019,61.91999999999975,12.873750000000342,24.93000000000078,12.05625000000044
2025-04-30 17:10:00+02:00,45.83000000000004,346.3010794968132,25,79.10375000000025,73.07499999999911,33.273750000000206,27.244999999999067,-6.028750000001139
2025-09-18 14:49:00+02:00,55.790000000000006,301.8953297421141,14,77.85875000000026,73.07499999999911,22.06875000000025,17.2849999999991,-4.783750000001149
2025-10-30 15:12:00+01:00,50.60999999999982,307.0362057828207,12,78.50625000000028,73.07499999999911,27.896250000000457,22.464999999999286,-5.431250000001171
